host_id,window_start,ingressBytes_sampled,egressBytes_sampled,inRxmitBytes_sampled,outRxmitBytes_sampled,inCongestionBytes_sampled,connections_sampled,ingressBytes_0,ingressBytes_1,ingressBytes_2,ingressBytes_3,ingressBytes_4,ingressBytes_5,ingressBytes_6,ingressBytes_7,ingressBytes_8,ingressBytes_9,ingressBytes_10,ingressBytes_11,ingressBytes_12,ingressBytes_13,ingressBytes_14,ingressBytes_15,ingressBytes_16,ingressBytes_17,ingressBytes_18,ingressBytes_19,ingressBytes_20,ingressBytes_21,ingressBytes_22,ingressBytes_23,ingressBytes_24,ingressBytes_25,ingressBytes_26,ingressBytes_27,ingressBytes_28,ingressBytes_29,ingressBytes_30,ingressBytes_31,ingressBytes_32,ingressBytes_33,ingressBytes_34,ingressBytes_35,ingressBytes_36,ingressBytes_37,ingressBytes_38,ingressBytes_39,ingressBytes_40,ingressBytes_41,ingressBytes_42,ingressBytes_43,ingressBytes_44,ingressBytes_45,ingressBytes_46,ingressBytes_47,ingressBytes_48,ingressBytes_49
45,500,4088,11982,0,0,0,7,163,39,0,0,0,138,33,0,0,284,68,0,0,69,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,68,0,0,0,271,134,2521
28,1000,7068683,4188377,0,0,0,10166,132288,174432,240941,166322,88575,146903,177055,131859,116320,120693,146249,126788,104975,169678,136589,97653,116152,109071,126905,116570,93328,93690,114251,105810,125112,136476,114219,157925,140082,126835,128503,169355,154441,169035,143510,115290,180835,158075,136404,144566,150750,131689,176197,160942,195492,183757,163339,125285,168989,158483
59,0,3456222,9355920,0,0,0,60,61525,6882,2517,2778,2045,2982,3201,1503,197,86,100,506,41268,522928,148404,384702,255,3512,783,20,2597,31595,25657,310920,51988,1163,1042,18342,212192,316565,36217,277,80,23,18814,261335,159599,5392,969,772,5,3061,40227,0,40,45699,617263,107790,26,378
59,500,7784824,3260528,0,0,0,55,2200,7647,422519,332952,450393,408817,414416,621837,481332,28751,242,1072,420,103,5,0,161,10,459489,29849,0,80,86,195,138691,298902,19103,336413,133602,7259,0,323,909,600,196,10,0,80,812,536,31,0,0,0,0,193684,456211,996887,816883,721116
30,500,272067,266674,0,0,0,182,3852,7105,4594,4867,6335,2542,366,86,256,72,6215,1964,14068,4423,3212,3242,8402,5512,11256,3275,1106,4640,3673,3697,6149,1600,65,20,0,3228,4994,4260,8098,2322,172,1132,333,0,0,1200,564,1738,6862,2005,6183,9989,6932,12764,63722,22975
58,0,379,85,0,0,0,0,234,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1000,230229,570377,0,0,0,1139,4530,9088,2990,1843,2010,4047,2724,2196,2784,4520,2931,3280,3256,6260,6091,1998,6228,2866,1977,3711,18343,6655,1082,1414,4016,2016,3300,9813,6095,1962,3500,4390,2496,2201,3954,4201,5746,3501,3066,7864,7788,3865,2002,3074,6313,3522,13428,7505,6166,5621
88,0,9234691,3757169,0,0,0,72,65,77294,302555,294635,481,718,464,217,494,83995,330290,325273,5647,83115,299231,314895,337,27,746,1462,37674,80059,0,161,1110,226539,708612,683579,411017,20757,43923,233,13807,29367,58,237,505,93,480,731,173392,585099,534594,251202,281774,307134,544394,795594,841915,538710
58,500,4653389,2649079,0,0,0,25,1344,123647,348829,596032,310944,0,3258,2617,109,37,410,368,37,0,0,96,230126,179292,143685,111982,48,396405,309763,663,0,0,0,0,48,37,0,0,0,0,193,150,3306,72022,435783,470384,134825,37,0,434,718,295,284795,249388,83940,157342
60,500,19816501,14092811,86,1514,0,3085,435433,388086,519096,333677,504938,362452,494384,359483,227281,300847,420175,478282,276507,588133,351295,332642,460222,327998,508137,515103,248558,231285,432432,627371,311698,247361,432825,409020,408654,693526,440998,392679,246969,500090,336142,433658,376012,264559,327991,504064,303161,223785,510643,507892,444550,412161,219134,402209,420464,322439
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1000,1943795,22467401,873,0,0,76,0,0,0,0,0,0,187,3878,64032,157707,183551,83416,4445,4842,5105,53995,63391,49959,97904,94683,98612,96876,105484,171137,96709,3615,2318,10634,8758,251,80,2278,30545,169621,163253,67300,33120,3156,4723,4313,2356,1092,86,223,160,0,0,0,0,0
72,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,500,499307,4482569,0,0,0,1610,0,104,508,44,434,1245,1023,814,14,131,294,0,0,8796,75573,162345,13080,45,8138,38376,0,0,0,60,11624,55283,1946,1211,333,0,0,0,0,0,0,31,166,102,166,71,0,0,325,21157,95070,727,71,0,0,0
67,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,500,7412365,3376907,0,0,0,152,161193,16753,51967,14624,50699,32718,13175,44495,12248,659783,527288,148213,23966,235689,222614,94991,370470,469589,434473,608456,148990,51108,14837,50001,20250,51599,15024,1326,75091,55403,44783,163394,387091,101188,49617,14259,55601,239041,293770,66500,52872,364879,565918,135502,50194,14516,50001,14516,50001,21689
85,1000,2834138,15938879,0,0,0,134,139122,199482,3489,2563,1320,0,285,2656,352,3484,2122,2652,17473,165564,256671,324183,230747,137251,115605,112407,17310,2671,2295,18705,8,2799,27324,19576,11758,14060,18638,31985,8551,6613,27109,41656,83214,168732,20116,63084,70322,130541,122475,58263,13007,7783,51120,3286,8984,64725
61,1000,3120610,2151194,0,0,0,3976,33942,19984,12736,83675,104188,91047,31635,32607,20152,55672,136584,51392,18277,17601,23443,39090,47604,27294,26769,27534,21827,27303,48019,30682,17950,18910,127766,196234,85087,48877,55205,82913,110295,149445,93786,50730,186422,94330,51310,29265,72094,32665,26368,75391,179337,63955,23967,68462,87055,63734
59,500,20826179,9410334,0,0,247255,2072,229403,290308,433328,329357,464441,453601,606838,562572,485785,507501,370349,351926,305626,173844,200481,479094,279420,351656,432914,603811,451411,129961,335336,718186,737245,811568,474165,291926,208947,450734,345300,95466,165360,242427,260017,360170,738017,642192,438130,377194,390862,318658,239700,385893,586898,729957,442120,471523,551271,523290
26,1000,424590,3004919,0,0,0,52,48082,128,204,21251,21875,449,281,370,272,949,812,572,721,188,341,428,82,653,1384,17149,91347,75633,427,689,358,100,256,9895,9752,294,565,537,437,32376,85733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,500,880,638,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,91,0,0,0,0,0,0,0,228,86,0,0,0,0,0,0,0,0,0,0,0,0,0,108,103,23,0,0,0,0,0,0,0,0
39,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,500,795,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,167,0,0,0,231,169,0,0,0,0,0,0,0,0,0,0,0
20,500,29707,27236,0,0,0,78,653,523,751,939,259,345,188,264,88,188,476,836,554,926,360,22,1198,499,900,382,22,280,689,528,1148,721,994,1415,400,774,344,1538,615,453,461,674,573,375,88,251,91,492,242,619,468,959,1435,1130,950,627
0,500,3084308,13114943,0,0,20163,660,182393,638776,380486,408660,170136,24951,11322,5623,452,8959,15803,1458,86,8,0,0,0,0,78,775,9625,5605,3886,3077,4420,4949,1462,10655,96629,147315,13636,103307,207762,28596,1672,368,83912,8195,0,752,1544,2195,1689,283,483,7380,363568,45914,27826,47637
2,0,7218733,314534,0,0,0,94,55949,4901,989,157,358682,639067,160558,33784,548949,322335,51483,8899,6835,2642,500285,143727,375,4888,241832,461032,112244,2565,1044,1273,9941,627075,509727,95791,8763,2404,34186,12201,923,11865,3659,3616,110353,437336,301843,56528,450906,128921,153,53041,15202,8063,29225,8134,243285,391097
74,0,7532720,4677058,0,0,0,411,60604,41123,118154,255321,153538,124041,121612,27602,5136,107667,78997,862,16189,11937,0,0,0,715,541,0,163,318,30863,104910,98505,199969,321461,293658,198143,65233,17662,27423,124510,382076,358815,422890,488547,295867,236041,200397,79524,90578,388014,458440,321621,331028,341793,245871,174056,110305
49,500,3149596,33311979,0,0,0,579,43772,6964,16165,25566,36732,22548,20601,20694,16599,6240,1761,2030,5479,42909,132756,68972,136469,34138,70079,165312,175790,240541,928,7223,22929,36635,32646,25503,43664,21335,5033,3276,5243,46235,154389,40128,137919,41834,268245,605855,82542,5924,237,6790,23707,17275,27615,57756,89013,47600
5,1000,17283,16495,1485,0,0,24,503,328,113,11,0,0,0,0,0,0,305,47,0,0,0,0,238,37,101,15,0,0,0,0,0,2921,660,7185,1116,269,41,0,271,42,378,538,336,115,11,0,1146,179,0,0,0,0,0,326,51,0
64,1000,2307314,2965132,0,0,0,6991,75936,30780,27026,42820,25747,44715,33906,41322,40429,21555,28127,17684,30521,47399,27387,13705,25051,14838,28455,30501,46145,35921,27838,54617,28727,44075,54727,38261,48637,51698,52385,39979,37557,42032,43861,40701,45863,47669,42860,35441,32996,41434,84146,30207,26677,33278,80039,257117,150668,63854
86,0,3428867,122781,0,0,0,210,10173,44171,12811,708,1514,887,18371,1086,1145,13458,43629,9249,327,69755,52924,87151,51718,58451,77624,67027,36700,37881,87698,44810,41981,60155,111651,137474,165543,23782,145975,114009,26920,83159,88189,84880,44512,85593,123754,60187,165809,75284,74462,121958,156888,193215,85023,150134,109407,69655
19,500,0,539,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,2398989,270015,0,0,0,21,150673,0,53,255,51632,227933,119500,0,27119,16481,0,0,276,221,32,0,73660,77423,136583,130407,36307,134211,81553,32,0,53,86,32,194920,118456,53,32,53,32,0,53,86,32,53,202,63046,38251,0,4610,385415,232520,169,59980,36388,116
41,500,396952,684739,0,0,0,332,52,33,0,2746,1741,2348,2047,3676,10131,7136,5217,3706,1750,8058,9302,5379,1567,3068,5393,25330,17185,1698,1540,2406,933,1012,19874,12245,4950,4265,7695,4522,4966,9043,17166,14227,6629,23723,19628,17659,17098,6169,1904,5838,6137,25073,18468,6161,13043,7015
28,1000,5024047,25710608,241,0,0,255,68054,96904,227258,339679,234097,102628,69214,115519,151923,81663,117313,173979,115720,110629,148980,127390,91798,39298,103053,187783,172196,13450,7370,92945,136196,48444,69877,10490,7046,1238,32689,57354,27827,130556,207072,63502,1473,16136,23275,87784,189168,197021,205785,89099,91479,120571,90424,37857,24060,68781
74,1000,956304,1591706,0,1236,0,2082,12655,12359,25223,46283,31359,11884,14425,15690,16691,8356,11272,18806,20491,10165,8475,12537,11947,16321,15094,7512,10059,16256,31825,24083,49731,22476,34672,24346,34143,34393,60491,16557,19798,19054,19408,16532,19186,24629,20925,12434,12590,11201,10502,4442,7631,11139,8074,6685,14887,30610
28,1000,1008,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,334,0,168,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1000,492044,619812,0,0,0,526,17930,15114,10248,15048,10229,22167,12033,5773,11508,4266,20831,15509,11098,3306,17512,61413,90515,50348,8332,4901,4935,4551,2553,3276,1000,5337,2444,4413,5690,6067,6249,4225,1676,4071,5969,3935,883,321,164,349,181,3542,1303,753,172,1926,383,2272,2922,2401
12,1000,1087,1336,0,0,0,3,75,0,0,441,486,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1000,0,244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,500,312,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,176,0,0,0
75,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1000,34023,34471,0,0,0,102,3994,3565,3133,2868,2612,3049,2341,2641,3539,2707,3574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,345056,546716,0,0,0,1147,14477,6754,7737,2703,3656,4426,4062,2440,3107,2210,4258,6827,4106,7892,3956,4613,6380,6495,12726,2656,6431,8859,10866,8878,7309,8796,7129,3787,4051,4042,3070,7841,21525,24929,19297,17969,4759,1787,5244,9466,6874,967,1944,2276,3971,2665,5570,13565,4055,5653
78,0,311,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,204,0,0,0,0,0,0,0,0,0
65,500,714298,1367601,0,0,0,356,18910,19130,29512,18333,10223,35381,30495,46501,49469,23524,8527,9358,6734,4975,3147,3198,14692,22778,10161,18475,9798,7506,12409,8073,5223,8684,12025,7386,13449,10390,6789,13892,6872,7378,5904,9209,8408,11840,7487,6701,18830,25789,14414,18324,13865,15480,17385,14858,9081,3326
66,1000,842835,1145477,0,0,0,3965,70958,15552,30880,35806,24839,109459,30226,6609,2691,54746,14235,13459,14209,8668,8209,28742,8222,95,116,257,116,503,3859,478,604,13702,301,1783,45798,2556,8581,44848,16329,19229,2109,35605,15121,7221,6056,18474,5943,61199,5109,2102,2300,2925,4190,17476,16725,3615
33,0,0,237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0,1441191,483477,0,0,0,209,16999,26372,13992,34027,37582,4242,35529,35870,1952,16807,18417,19070,21150,385,22040,57581,50140,32669,37155,46493,57642,30195,18580,29299,13906,17494,41880,30135,27491,43123,32222,30993,21131,10081,262,26967,38437,26446,18605,17962,35564,63475,60097,19435,31834,31415,26372,37721,41182,32773
24,0,27216650,38101363,0,16730,141244,1770,495290,602205,415043,351631,314795,362776,342784,571515,477067,323888,384706,449172,605341,531548,781747,598808,414432,459983,427264,548734,642507,471347,382366,620689,616997,456704,355454,302348,434245,890997,692533,441057,512707,585352,677629,488345,576294,823773,810582,886109,806168,620544,572587,520303,541759,590707,688591,628795,504018,616414
46,0,701940,4662105,0,0,0,2294,24437,14842,10640,10887,12910,12909,13743,15653,15635,14983,14696,6867,6821,10236,12618,8816,9476,10021,11589,9650,10055,7392,12717,12910,9152,12293,12918,9667,15964,18772,17089,17538,12129,9730,17310,15746,20894,20045,19303,18291,17371,20885,20319,23723,21245,17955,14800,9308,9143,9847
21,0,866199,505581,589,0,0,81,0,0,0,210,12539,32362,90,405,677,650,0,0,0,0,0,0,0,97,262,0,0,0,20520,55480,1000,2704,0,23,56719,153181,40005,108162,0,343,1441,1500,92299,248702,147,399,0,0,0,0,0,0,23,62,2960,33237
50,0,5568,8310,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1590,2288,86,267,318,0,0,255,375,0,0,142,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,400,85,0,0,0,0,0,0,0,0,0,0,0,0,290,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,500,951355,2771759,1672,527,0,3275,16364,31378,18116,18060,17204,23887,17581,30232,19762,11665,13490,11280,9311,11304,10365,7341,9925,11700,7862,14546,24376,18056,54159,29896,14245,86046,36745,12608,13818,14416,21694,17428,11086,14113,14596,14653,10851,10601,10405,21051,36187,21945,11029,16806,17927,19227,18848,13186,15425,18559
63,1000,1087752,1909497,0,610,0,29,171266,195430,144489,136762,133404,132314,132424,25367,241,122,227,160,26,0,119,28,294,69,119,28,0,0,139,728,929,946,1015,1032,823,217,16,0,280,135,127,2602,608,323,1511,338,0,0,0,0,0,487,1367,1060,180,0
54,500,183282,126300,0,0,0,567,3938,4059,3025,3611,3184,2987,3994,3336,2894,2826,3303,4098,6183,6110,4218,3143,3605,3532,3016,2483,3872,3321,3858,4317,3165,2991,2527,1952,3688,4332,2634,3395,4826,5382,2871,2648,3238,2936,3752,3455,5518,4051,3934,2892,5379,5539,3690,2453,3937,3184
37,0,2604855,192858,0,0,0,28,92873,285864,223438,72077,8939,381,149,0,61,24,0,0,123,48,61,220,113863,76012,12450,48,58307,22787,196,122700,78063,11975,76,0,0,0,196,53525,26194,2197,182,176,48,0,258,100,61,86,24,127285,351401,175895,86090,24786,6687,568929
81,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1000,2968686,5990834,0,0,0,185,98532,101034,54052,25910,76139,62270,10774,9339,35305,27221,7063,18854,48122,48402,45219,79987,89056,46860,10482,11262,0,0,3187,212969,359022,219383,113371,89429,61085,1895,669,0,1415,1697,183,277,68464,147251,216567,219330,173838,106599,3558,1994,1092,312,0,82,27809,31325
2,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,500,237097,45689,0,0,0,289,7506,3786,5035,4450,3014,1901,822,5936,6286,4419,2298,4131,3105,5954,5881,3678,4295,4124,5520,7322,6851,3584,5968,5684,3436,3327,5228,3964,5793,4396,6998,9699,6267,2751,3375,3638,3677,5728,6156,4919,3862,4186,4714,1895,3153,8045,7154,3508,4558,5120
29,1000,704,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,229,0,0,0,0,0,0,0,0,0,0,0,0,0
68,500,279303,583423,0,0,0,1264,2468,2387,2643,3858,4534,4369,6068,3981,4292,8516,7987,3871,4633,5581,6976,4527,2789,4843,2113,6760,18128,9889,2514,1264,5220,5577,7720,3033,3442,2002,24832,6754,2810,3103,2443,4735,5465,7354,4662,4923,2841,6694,9421,9408,5052,1589,10657,3321,5626,5628
33,0,3895,32246122,0,0,0,347,0,0,0,0,0,0,0,0,0,0,146,186,42,0,0,0,0,0,178,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1564,1564,42
51,500,1328,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,67,0,0,0,0,0,0,250,63,0,0,0,0,0,0,0,0,0,0,0,281,71,0,0,0,0,0,0,330
8,1000,6047612,1624608,0,0,0,11,167930,179102,244777,212538,245942,327330,96422,0,232,88,0,0,0,0,0,0,0,0,0,0,183,523632,912823,787368,196706,553,93,0,0,0,0,0,62,23,0,0,0,0,0,0,0,0,0,0,0,0,0,286460,776237,1089111
39,1000,9654,85708,0,0,0,148,502,512,234,104,279,412,405,133,541,1009,808,66,215,173,52,88,34,59,0,34,94,59,34,111,120,106,88,102,173,0,31,86,86,86,106,141,88,232,651,537,173,31,54,0,130,223,31,106,172,143
49,500,2158076,6058964,0,4454,0,466,128955,45875,38585,31384,54620,126663,21478,26005,22170,27659,14959,20585,51737,146221,53567,21801,27367,34444,47716,39030,29859,15750,23446,54599,135414,28898,31281,21271,25707,32737,36375,29634,27279,26591,22499,18551,24415,23189,21662,24291,12855,21613,28520,20920,20413,61149,154308,90119,91414,22496
61,1000,65141,4357,0,0,0,10,748,71,100,71,16639,12594,511,35,0,0,0,452,374,35,0,0,0,0,0,0,18402,13266,35,0,0,0,0,0,204,147,447,321,0,0,0,0,0,401,288,0,0,0,0,0,0,0,0,0,0,0
50,0,3537622,3649596,0,0,0,199,0,0,3256,252170,49415,157,28,0,489,917,2764,54900,246539,199674,401971,75203,2993,353175,242961,34090,71,14,1265,53016,11617,55307,10801,53865,27846,3389,0,0,0,31661,6498,120012,129162,75330,12938,143788,82155,66924,13931,52114,93262,17482,61089,29704,40877,422802
10,0,6482596,1383037,0,0,0,96,262,486,282,0,0,0,0,9,549,8449,440460,987451,443456,6000,306905,315834,284,89,312,8794,401539,497605,1163,66645,173239,214,906,683,4138,285,175,4200,213892,270185,550218,507,33468,320761,275008,360503,34151,3,203,5045,268621,479244,5,284,84,0
36,0,1002012,9735,0,0,0,1,0,0,0,0,0,0,84248,159830,47160,0,0,0,0,0,0,18599,28487,0,0,0,246410,377413,0,0,0,0,0,33,52,0,0,0,0,0,67,104,0,0,0,0,139,214,0,33,52,0,0,139,214,38818
80,500,5120,4563,0,0,0,8,0,56,344,0,0,0,69,476,304,0,0,0,0,0,0,0,0,0,0,0,60,370,0,0,0,0,0,0,0,0,0,0,0,43,399,793,0,0,0,12,86,73,0,0,0,77,685,1273,0,0
62,500,3099967,8039220,0,0,0,66,0,6076,10875,43682,131679,142990,133889,109617,33723,1908,2218,648,600,109392,193079,1107,1090,275,0,0,123,220,0,103,183,23864,88395,106114,89238,148810,120132,1702,1675,856,55,0,0,103,51201,140142,149714,111463,51589,109938,91833,156482,174505,212662,201856,144161
12,500,352,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1000,422,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,500,1917,2026,0,0,0,2,0,0,107,601,0,26,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,318,0,0,43,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,318
47,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,458,213,0,0,0,0,0,0,0,0,176,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,353,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1000,5015428,4418487,0,0,63572,180,61293,1786,2787,11174,27000,23275,19504,31352,16030,19238,11442,4574,3110,46371,170984,164281,153221,414632,4138,11397,218483,764792,154184,64240,17904,8298,37966,206532,666569,272214,4467,15798,4283,39474,143867,122148,37368,61647,151797,15689,8952,2643,8952,2663,57785,198350,140574,126869,136821,126510
55,0,1256460,798896,0,0,0,2639,37342,29407,31183,19604,16324,25299,48155,8975,5076,11908,17602,25365,22326,20164,43871,28002,83930,24279,27652,19412,29349,42839,33859,19273,15773,7984,21374,23029,15918,16345,21146,11607,9959,13204,9352,29371,22984,29056,24168,28785,42327,15130,11851,15636,47692,13221,48546,26289,36462,28055
86,500,7844636,4376827,0,0,0,11199,134464,128921,131521,157671,120198,130445,125906,113516,114927,150310,258228,165563,166393,100459,130263,146253,144515,168331,140631,167460,161163,149075,208370,134499,199817,175545,213502,131544,166346,121319,127536,133117,116311,157298,161749,147727,156993,173490,256285,151978,171721,155672,158000,138658,162379,212437,116709,133834,202066,253521
89,0,686,506,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,4540,33812,0,0,0,10,0,0,0,0,0,0,0,0,422,3522,0,0,0,0,0,0,0,0,0,0,20,175,0,0,0,43,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,188629,383777,0,0,0,429,2534,1061,646,382,96,0,94,2646,1902,2796,2368,2262,5916,6188,2178,236,2179,4105,4367,4379,3199,3475,9995,6595,3277,8888,5059,3241,2326,665,6694,5035,4609,7358,7180,5390,4179,1878,3064,4201,14063,9327,2493,1780,2409,3690,2202,532,2064,7426
64,1000,268658,828823,0,0,0,738,6648,9582,2943,1784,6670,11567,4875,2677,5589,3605,8639,8291,3155,2675,6046,2819,2652,1125,4734,4377,4731,1626,749,1425,2153,1918,1532,8082,4627,14804,5576,1061,2808,11135,5706,9956,4666,1898,1057,5878,11719,12315,17601,9958,3756,3499,2619,4053,6358,4939
54,1000,1473530,2211684,0,619,0,4216,56987,32343,67998,24200,32300,31133,40193,72899,21512,47266,33830,35988,40316,29603,28365,32616,26585,19644,19684,18377,13323,16769,18257,18716,23618,23755,19843,32277,39084,14950,16869,14581,19803,25153,50024,94552,48133,28561,31743,34357,31337,23748,17218,18991,26692,14036,11287,9885,10303,13826
26,500,3864279,3028132,0,0,0,504,99229,0,36067,85710,44879,0,0,0,0,0,0,0,0,0,27964,44722,84,0,0,0,48549,77553,0,0,0,0,101579,162264,0,0,0,0,0,0,213,727,110599,458586,605685,479829,378411,6929,74,118,0,0,18915,194625,500690,380278
2,0,416389,1579278,0,0,0,3666,26777,4637,4338,6155,4954,2704,2411,4366,6370,7140,6324,6530,6368,5843,5009,3394,3164,3910,4482,6864,7654,1913,4848,6596,20294,34178,6462,7054,8773,3069,5020,5057,3910,3491,3743,19620,33118,8793,4999,5178,5500,6633,7640,10249,9351,3931,16814,25915,5231,9615
9,1000,2528933,2003293,0,607,280658,49,51794,174,10621,11747,314755,486553,211022,28831,182,0,221,297,1728,1549,58789,64910,143944,127271,13758,231863,207396,3153,1999,44,315,44463,41629,88,15422,180269,213382,53884,0,0,0,0,1643,1547,0,0,0,0,0,0,1900,1790,0,0,0,0
1,500,4780547,2215265,0,0,0,8430,65960,100648,105931,162564,148215,80029,51411,42271,43532,27576,31624,86947,76854,47830,31382,40323,37931,34923,65693,85087,76725,64190,75807,84137,107285,129393,75671,59502,50257,48789,182139,195083,195104,239563,174476,128590,211778,214517,158295,108615,49596,22350,27628,39904,28951,226076,184238,70353,85230,99574
