host_id,window_start,ingressBytes_sampled,egressBytes_sampled,inRxmitBytes_sampled,outRxmitBytes_sampled,inCongestionBytes_sampled,connections_sampled,ingressBytes_0,ingressBytes_1,ingressBytes_2,ingressBytes_3,ingressBytes_4,ingressBytes_5,ingressBytes_6,ingressBytes_7,ingressBytes_8,ingressBytes_9,ingressBytes_10,ingressBytes_11,ingressBytes_12,ingressBytes_13,ingressBytes_14,ingressBytes_15,ingressBytes_16,ingressBytes_17,ingressBytes_18,ingressBytes_19,ingressBytes_20,ingressBytes_21,ingressBytes_22,ingressBytes_23,ingressBytes_24,ingressBytes_25,ingressBytes_26,ingressBytes_27,ingressBytes_28,ingressBytes_29,ingressBytes_30,ingressBytes_31,ingressBytes_32,ingressBytes_33,ingressBytes_34,ingressBytes_35,ingressBytes_36,ingressBytes_37,ingressBytes_38,ingressBytes_39,ingressBytes_40,ingressBytes_41,ingressBytes_42,ingressBytes_43,ingressBytes_44,ingressBytes_45,ingressBytes_46,ingressBytes_47,ingressBytes_48,ingressBytes_49
37,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,500,171213,117471,0,0,0,522,2981,1973,1850,3532,2412,6384,6369,8054,5060,4015,2774,7096,2671,3497,5172,1582,3967,3649,3124,3604,3445,2065,1060,4293,1947,2908,3529,1391,3808,3544,5367,2077,111,3177,3032,4294,1981,971,599,3509,1045,3361,3370,8321,8329,2774,2606,2659,2289,3585
20,0,3196438,3883810,0,0,0,125,41,69799,185992,113592,2303,1400,188,1666,2332,67564,182440,112836,1657,787,1613,113124,113712,10685,2942,1675,6232,77249,109178,44960,39342,35905,5285,3028,1459,0,0,0,79360,182058,134559,231449,247404,127914,90586,22975,149,85262,118352,36425,0,41964,59379,121960,203773,103883
58,1000,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,136
36,0,1403192,2638727,0,0,0,1129,36614,26173,22601,20382,34964,37675,46489,41710,18664,21688,38189,36072,31046,30377,30288,46653,34243,18021,18290,18684,24656,23803,15127,18661,43429,43762,28195,20473,10715,63543,67194,17196,14756,24209,20981,18690,25637,20627,34293,33872,15428,12996,16495,13750,16160,19699,32263,46879,34326,16554
64,1000,2307314,2965132,0,0,0,6991,75936,30780,27026,42820,25747,44715,33906,41322,40429,21555,28127,17684,30521,47399,27387,13705,25051,14838,28455,30501,46145,35921,27838,54617,28727,44075,54727,38261,48637,51698,52385,39979,37557,42032,43861,40701,45863,47669,42860,35441,32996,41434,84146,30207,26677,33278,80039,257117,150668,63854
59,0,5448618,4018818,0,0,0,382,146592,46479,181027,196841,149918,147581,3737,99298,392875,279122,251955,394124,398921,129706,239053,41647,162507,36968,144248,385,1502,0,1474,65599,233520,7398,56655,108612,1033,7310,39527,59652,26980,183480,314554,24514,13298,61235,68856,134847,95597,120538,27885,120255,56410,55486,37622,13948,54480,13367
75,0,6683615,5140528,0,0,0,12060,137414,197266,161731,107371,158984,192897,142750,114202,107153,114943,119568,115301,105572,109216,115583,119428,138845,135705,119285,113354,117309,121650,121700,120480,109889,111850,155549,142277,125129,164409,183756,157575,120458,147739,143389,148319,124641,138440,146692,134605,135777,151973,188860,161472,100254,103783,137714,141298,113562,86498
84,500,702440,432177,0,0,0,810,9487,4460,6792,3334,3929,3956,3217,11257,22485,3925,4114,2246,1962,962,2285,3246,1602,2479,3570,4434,3127,2216,1601,2973,117306,304110,90849,2181,3130,1894,1110,2950,3586,4129,4914,7453,2907,4779,6209,7661,2471,1899,3033,3527,3881,2316,2058,2754,3333,2341
19,1000,982,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,154,0,0,0,0,0,0,0,0,0,0,266,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,505733,563464,0,0,0,1433,3284,4054,14798,19954,12999,4248,3106,4311,6060,5824,7146,4844,3904,7434,9930,8491,5671,5842,9596,12711,11137,17445,12832,6172,4451,4783,6346,9481,13297,7844,5804,8919,9104,11905,8997,6425,6002,6288,32831,38719,39792,35827,16453,3718,2039,3306,3987,5962,6170,5490
34,1000,12623,438511,0,0,0,51,569,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,501,2719,253,651,397,86,72,0,0,0,0,0,0,0,0,75,1007,3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1000,0,3935,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,500,1838857,887599,0,0,0,2604,12167,92116,69373,12829,550,95,0,0,427,31238,30014,7763,313,356,725,286,460,247,0,0,0,6655,10402,113270,58759,492,2070,1062,50,0,20221,57946,34730,45556,46373,15961,46443,502471,259889,12087,31219,21703,88190,58531,13211,13535,20548,66947,31577,0
40,0,352,85,0,0,0,0,0,0,225,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,710881,1327326,0,0,0,40,0,321,163531,5786,744,14118,49826,1829,968,272,1450,423,898,111,1538,5822,225204,7589,236,7,0,0,0,0,99855,3194,375,12,17340,554,0,0,0,0,0,0,0,0,0,38742,1239,0,66762,2135,0,0,0,0,0,0
34,500,4628903,13048808,0,0,0,257,69311,71107,43686,49089,12089,724,0,18636,81409,125269,109472,87766,80784,84444,8035,2368,26860,2819,469837,313724,53503,6458,43999,84778,330437,381380,32414,110520,138873,250814,209938,20652,2360,2708,69960,124589,13202,106730,152654,148804,15481,32835,136452,75070,79979,102890,68184,150373,24417,1020
26,500,2691925,23830509,0,0,0,190,88851,30717,2032,7806,142382,140795,36754,1836,3855,2373,334,40978,125516,58711,10560,77873,39870,277,4304,181396,141644,44675,12033,71880,40813,1422,125945,71357,1655,210,102012,56051,27335,128271,63231,55721,31475,1477,1370,739,344,221017,298406,98745,3130,6587,6634,3087,33126,44313
60,1000,3932124,16886193,0,0,0,346,53604,217530,345833,106255,29809,56315,89577,40129,10358,21999,23967,6869,298405,284681,63362,2409,156270,57556,22443,42999,92691,36676,18943,45271,172310,168294,48025,23012,91312,33949,23007,15856,13059,3913,116258,41018,22277,20705,127048,180872,53895,37338,208193,83053,17679,18517,124487,48631,8335,107130
62,500,885497,1210061,0,0,0,3234,10419,14783,13973,16999,27554,19654,17535,21561,20313,22381,28827,21057,37247,29600,25404,27442,39101,25507,32046,43987,19235,6676,8498,6487,24991,38264,27032,20867,9334,8850,8349,12900,11751,8515,12450,7569,11343,10121,4997,2369,1286,342,0,4766,12880,11760,23581,21775,33384,19735
59,500,7176,1897,0,0,0,3,0,0,0,1310,822,2141,870,0,0,262,112,0,0,0,695,297,204,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,113,0,0,0,0,0
21,0,866199,505581,589,0,0,81,0,0,0,210,12539,32362,90,405,677,650,0,0,0,0,0,0,0,97,262,0,0,0,20520,55480,1000,2704,0,23,56719,153181,40005,108162,0,343,1441,1500,92299,248702,147,399,0,0,0,0,0,0,23,62,2960,33237
33,0,0,237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,454293,408631,0,0,0,1372,6643,7392,6891,7373,49745,11687,4484,6268,6427,8982,5643,7216,7540,7751,8980,7462,8040,5549,10592,6589,6200,8096,9328,8089,10164,7648,9985,7810,7529,12901,8226,7910,7310,8905,12961,7938,6760,9086,6849,11736,9303,8243,9007,8441,8478,12071,7754,10459,6134,7718
71,1000,3220760,1192820,0,0,0,3823,1569,2645,232,0,7448,3196,232,837,77,0,0,0,1676,155,0,0,0,14869,20334,2809,5885,216014,148667,211191,120798,121508,19056,76452,293490,145046,66477,26422,22260,42443,23089,24054,34682,19973,650089,296281,36599,248064,232331,74839,6297,107,474,1919,174,0
26,1000,37624,10645499,0,0,0,93,65,86,1021,5320,6614,5642,6768,5722,4005,1914,331,0,0,0,0,0,0,0,0,0,0,0,103,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,38988,149375,0,0,0,427,0,0,0,0,0,0,0,0,0,18253,9277,0,247,1189,540,0,0,0,0,0,0,0,0,4988,2535,0,0,0,0,101,51,0,0,0,0,0,0,0,0,0,1198,609,0,0,0,0,0,0,0,0
57,0,144014,10958631,0,1356,0,1797,4462,7247,4123,4501,4125,5520,4629,2778,6231,3127,4639,5202,3095,1291,1358,1445,1329,873,1687,1607,2404,821,1393,1481,2130,1182,3123,1985,557,348,1415,1413,2839,7120,5535,4126,3126,7887,2104,2334,1810,4103,2742,2200,1135,3776,1482,1279,1074,1821
35,0,2340211,2515320,0,0,0,13509,45307,47317,44712,56719,46435,24534,43600,27030,25532,56776,39165,29526,54136,41543,17008,65179,71203,41034,86878,72962,43511,38937,58152,62447,57676,55175,72160,42172,50147,51500,46555,44469,37540,42991,39352,46593,52043,71391,52923,23574,47588,46859,30683,42906,57598,37419,31168,42927,31210,45949
38,500,1574,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,180,0,0,0,0,0,0,227,163,0,193,139,0,245,175,0,0,0,0,0,0,0,0,0,0,0
11,1000,840053,354835,0,0,0,710,20682,18554,8696,18036,5167,26794,6707,6815,16529,10042,12660,16681,9361,15766,6829,8236,14781,11339,7701,27267,21027,22902,30285,19982,24669,11291,11272,36458,39405,17090,22170,13070,4301,15147,1308,37781,17965,15983,19333,11084,14879,7888,18875,24649,15682,19491,18239,17578,21532,20074
53,500,745,1401,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3868997,1236357,0,0,0,228,449097,139866,46870,684301,0,25,375,0,0,0,3846,93644,549250,34460,21,312,0,3062,44783,6614,97373,18878,148640,130411,18997,41223,61702,9028,128119,10722,154463,10127,151683,52298,278,0,5503,80497,10029,144829,22879,228600,0,0,0,2300,39516,88624,47362,108390
40,500,312,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,176,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,500,1792890,1816626,0,0,0,2956,54730,28995,28841,68099,19253,19710,21658,221432,7988,2399,36266,75006,36194,42590,60609,36973,48837,12775,23441,7926,39316,52018,8822,51760,28963,14491,38643,30370,29281,18051,17743,45071,32393,26031,50883,12946,4410,7665,55333,63039,56947,49910,40271,15725,50161,10229,4896,23489,33277,27034
58,0,207380,604604,0,0,0,2555,3012,1598,3899,6147,4174,5131,3627,1480,992,2777,3053,4495,5551,3740,4259,3739,5468,4504,2956,3855,6704,3620,2997,5048,2802,2251,4852,7250,4837,4233,5325,6534,8191,2201,3513,7416,6386,4770,2367,3208,3731,4104,6237,4214,6642,3303,3073,2544,1348,3222
32,0,7795797,4895568,0,0,0,11427,140675,114547,132473,165427,153789,135237,143384,129759,109717,117531,129901,127473,123417,208486,225222,142657,142794,129885,109543,143638,197699,177172,187141,180832,123591,107906,126160,160274,184958,177114,187142,234394,174581,133206,133648,121334,114230,118778,153804,177422,181157,168895,246254,257722,144614,121283,140265,159050,142240,237376
35,500,144910,171405,0,0,0,202,114,2673,0,86,100,1354,103,1716,7165,10203,1559,5109,1700,8262,4929,4161,4083,146,5547,1519,1425,16,1535,2253,602,4319,861,7171,4634,18917,5234,271,1481,3841,5,479,1476,2791,716,1349,1425,17,1664,10306,2891,3883,3011,17,1537,254
50,500,2086754,11454058,0,0,0,71,1769,1793,2034,1723,1336,1316,1038,938,940,860,3418,2495,1410,953,751,1757,824,631,1122,1332,1244,1337,827,967,1346,3378,1610,169654,272795,47885,851,633,32667,8002,1022,556,1402,888,440,76857,16141,3131,1523,1137,1114,282208,375560,101014,8050,644075
53,0,1489923,1937117,0,1439,0,3864,25517,25270,23330,23847,16064,19530,27092,25482,30942,23339,36370,43428,40454,53824,69390,32729,17736,25391,30778,24782,32417,31745,21582,21302,19714,29618,33324,12952,12375,10767,15957,23317,33542,33435,32167,54912,18191,27980,42239,14731,27659,36030,38874,33078,38903,47969,35449,50674,21494,22231
56,500,4410668,11652402,0,0,0,204,260014,150016,193828,141265,61678,319135,725763,67827,50712,114532,68427,126912,130604,168176,188326,333131,49947,194467,239392,19939,1769,16523,57142,38292,145224,103417,126353,98103,90074,51394,0,16603,60982,0,0,0,0,0,0,0,0,0,0,0,43,265,393,0,0,0
51,500,896591,1875841,0,0,0,76,2243,12209,2500,9696,19268,3539,3627,10510,2143,13923,3416,12469,2529,14651,3000,9939,101381,21759,66048,179923,37006,8536,14221,5021,500,2441,2120,24984,10057,6834,9986,74908,27183,14924,20401,11266,8884,13781,2515,1256,13580,16052,5170,15222,3015,13465,2758,14936,17781,3015
9,500,1686710,5762189,0,0,0,3921,7130,21950,37734,46507,40002,21902,35458,48444,45947,23237,30322,35751,42616,23480,39527,58962,101329,40247,22551,34424,31391,30921,34731,21659,21962,13721,37907,11921,32234,32102,40018,37297,45910,34880,14393,39651,10879,46056,28822,31774,17645,56785,12701,50900,27898,10905,60416,10877,26650,56184
12,0,1959475,1641489,0,0,0,266,8759,6368,39228,88596,28385,1408,223796,83571,109292,43914,11501,7000,14305,22772,19375,8362,2901,2039,4931,119000,52128,39081,89220,38308,8178,114579,43266,209706,102509,10562,6121,2226,234,3477,1436,3357,1455,525,1795,112866,51225,4190,6452,9344,12103,4859,4348,7397,121669,51356
13,0,6671426,434148,0,0,0,156,10288,14304,149,46221,155255,339110,572404,791707,706975,341404,215618,23022,5330,12996,25333,30442,14794,18477,24048,17936,6592,11025,25933,15121,135,59645,128544,225675,312521,230268,252093,391686,712626,579770,122101,31837,8414,19784,35964,28986,21796,13081,12027,27094,14936,5462,7402,49,0,5046
10,500,195378,110549,0,0,0,615,4266,2774,4441,6758,4356,2022,3134,3536,4402,5796,3612,4731,6207,5674,2706,2412,5258,3410,4455,3030,4495,3285,4043,2750,2995,3446,2819,4715,2951,4483,4303,2441,3065,5026,3843,3093,4495,4034,4769,4387,3113,3538,2652,4441,4624,3459,4419,4610,3432,2672
0,0,662,391,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,161,0,0,0,0,0,0,0,0,0,0,0,0,0,93,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,909037,2542377,0,0,0,3135,18212,27829,25171,25004,21355,13072,11266,9652,18414,25722,24596,25832,20173,13966,10851,19834,18268,13831,10352,9976,14622,14923,11791,12618,15873,16036,12179,13766,17203,12399,20042,14586,19559,17978,17781,13376,8192,9370,29277,22878,22324,17829,49334,37894,11995,16557,14873,12443,13108,34855
11,500,2661050,1785876,0,0,0,335,9908,21872,1650,47823,132812,100823,95693,3380,1685,1901,2164,2187,971,393,222,35837,85175,7039,51233,122021,91871,1220,1057,976,43184,103127,17218,23387,1434,1152,37053,155997,170261,37389,122178,136686,125395,44973,104709,129568,203877,20810,24995,47553,117291,25240,21086,61136,45983,19455
86,500,3726240,2846865,0,0,814691,442,0,17,370,331,335,347,0,0,0,0,0,0,14,361,29089,624436,1004794,31573,6749,191,106,56129,1132601,309748,218280,242480,66537,0,8,182,0,0,0,0,0,0,29,619,173,741,0,0,0,0,0,0,0,0,0,0
34,1000,434494,2032483,0,0,0,3527,7848,5637,6655,6509,7964,10502,14794,13925,4507,7928,7146,6881,7399,2642,7200,9118,7962,6316,5403,7974,6886,5596,5050,7966,7397,10093,13490,11482,11588,10370,12310,13654,12070,11747,11284,13764,9671,7880,7105,7289,4660,5307,6788,5317,8032,9554,10883,12109,8097,12745
30,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1000,251831,737145,0,0,0,791,648,8098,2108,3495,6405,1904,3075,2313,8141,5166,3803,3619,8782,2699,6341,5080,14168,11750,5744,4380,6672,1756,6356,2157,4928,2008,8336,2153,5801,8316,2956,3420,4234,3727,4157,6506,4741,4934,4231,1173,6507,17290,6744,3767,1904,5747,1740,224,3113,8514
66,1000,842835,1145477,0,0,0,3965,70958,15552,30880,35806,24839,109459,30226,6609,2691,54746,14235,13459,14209,8668,8209,28742,8222,95,116,257,116,503,3859,478,604,13702,301,1783,45798,2556,8581,44848,16329,19229,2109,35605,15121,7221,6056,18474,5943,61199,5109,2102,2300,2925,4190,17476,16725,3615
46,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,10688798,411753,0,241,1001057,34,4,533,41904,633080,4,81,0,0,740,52033,795273,1434194,621378,638261,666877,712172,792833,1391740,1203098,736211,569737,263061,119,2073,25973,4101,339,245,41,838,977,10,5215,95311,0,0,8,163,0,0,0,0,8,163,0,0,0,0,0,0
85,500,237369,13407744,0,967,82035,1909,2815,2643,2094,5053,15054,3883,3708,4803,4037,7005,1705,3074,4175,1431,3170,4035,2924,2992,2194,2699,3466,3262,1552,2748,2371,2932,3071,1909,1791,3300,2458,1514,3575,1830,2284,1601,2379,6768,19716,11467,14303,8624,19348,4000,4526,6976,11364,2392,2966,3382
77,0,2123777,1894164,0,0,0,7391,57797,32967,36598,49859,43070,44758,39038,22739,16001,21110,60427,52505,83849,54024,22144,29847,21849,35942,27669,102341,36732,28728,31925,31848,53589,21340,20694,39836,67621,64436,53088,50886,51438,17373,15401,7333,15005,11689,12898,18417,33405,30794,47252,87670,73389,18267,151632,54936,57143,64478
44,0,4858889,1149127,598,0,0,49,13266,1367,5428,5326,120,699,1025,9399,192833,538952,269585,0,72173,397921,546623,1700,227,57,89366,229900,111486,330209,120132,0,139,122812,315172,745,0,12899,33171,0,2904,41190,86794,267,239380,737380,315910,5599,3586,426,976,1182,272,81,210,0,0,0
1,500,4780547,2215265,0,0,0,8430,65960,100648,105931,162564,148215,80029,51411,42271,43532,27576,31624,86947,76854,47830,31382,40323,37931,34923,65693,85087,76725,64190,75807,84137,107285,129393,75671,59502,50257,48789,182139,195083,195104,239563,174476,128590,211778,214517,158295,108615,49596,22350,27628,39904,28951,226076,184238,70353,85230,99574
44,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,500,12848160,8207768,0,186,150694,1240,407860,202988,2285,18209,286776,138942,563300,464924,95795,9258,170293,563148,706556,411149,762503,871387,718427,229187,123814,67165,8577,10916,8411,16441,13864,5772,759570,382701,127634,64631,13201,72350,82051,309781,208077,40128,111483,177771,193206,300072,134699,146946,152008,428065,560078,313375,67703,579458,327043,418182
26,1000,1026289,4853895,0,0,0,76,574,576,464,474,313,528,729,733,31156,31643,506,10669,11138,44739,44845,1439,2171,110291,132593,76300,55168,178,0,0,81987,83069,167,8585,8809,436,404,441,492,351,346,463,1716,66629,65936,0,295,57670,58192,129,77,248,252,80,132,32156
62,0,3286606,910980,0,0,0,31,21851,18385,121843,110542,266013,330102,96187,378,199,1496,1699,267716,456682,194914,110,253285,210531,343,78457,124939,49840,0,110,138,39,0,0,0,46,35376,302359,226980,430,357,0,0,0,110,91,110,138,39,0,0,0,0,46,461,665,113599
43,0,3785,3478,0,0,0,6,79,0,0,0,20,244,79,0,0,27,316,27,344,316,22,252,0,0,0,0,0,55,632,0,0,0,20,244,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,316,20,271,395,0
12,500,620594,7883842,0,0,0,9320,10644,8673,9866,9061,11641,10226,11784,9849,9583,10430,10517,10813,12127,12081,12107,22782,29179,14144,13641,7904,10638,10427,10680,13718,12081,13013,11268,11846,9717,12581,14275,15371,15134,16055,14206,14263,11742,10824,13482,13750,15234,12965,13953,13969,10297,9687,10666,11508,9873,10319
62,0,4272848,3357583,2878,1300,0,15623,83733,78912,73339,78247,81505,78220,87098,80558,83365,85183,94241,101960,110189,102236,105119,93692,86402,122191,85494,79535,78444,82887,84032,77465,73188,76523,79711,76007,74920,90533,86685,94081,96798,84166,93432,93910,72576,82326,78629,78866,79509,85798,80099,83749,91329,86756,77444,73051,82511,86204
11,1000,2887769,16869280,0,0,85,289,62563,5144,16886,19309,21277,56857,93828,34083,22579,43444,76154,94722,21654,54164,15552,14675,69253,153310,7889,11820,13737,56948,73666,132665,240186,71075,160498,98539,28324,2768,34062,79617,7664,13769,72137,171371,64582,177855,116566,124789,34351,82791,20965,45746,1016,2488,0,0,18685,45746
68,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,782244,10648321,0,0,0,98,0,3542,13108,8887,0,0,0,0,0,0,144,3116,4668,4283,4366,4789,4827,2966,852,0,0,0,491,14781,13062,401,675,1216,1843,1608,21542,34269,65140,83961,228117,173545,54,0,0,7676,44356,33517,0,0,0,0,173,215,54,0
43,0,15399193,25542285,93,0,0,1533,472573,51478,254192,33104,443329,188589,202379,449525,426389,343501,335463,137149,439757,286122,272922,383632,49718,332196,85550,68462,455807,344095,330162,480686,407521,200664,166488,261755,14171,26143,286911,363400,564790,226137,274879,389190,169357,592780,471651,734603,682269,124143,289614,398949,249733,339361,821605,121974,159028,195297
12,500,1178,748,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,1,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,313,0,0
79,500,7071079,12282597,0,0,668584,87,433753,230521,431,627,386,3415,71245,165932,330788,198914,3637,4828,4013,2704,2618,130071,210514,88394,2194,126469,151860,40326,963,259543,668554,893054,427357,1948,172,629,499,360,160295,494045,503809,171698,136752,522366,337297,710,549,2545,2675,485,0,459,932,502,4107,275134
10,1000,393,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,500,1153908,1500206,0,0,0,1046,27708,25525,18976,5020,15857,21617,21022,16175,27878,29857,24979,20404,17374,13937,27826,30837,11496,16657,30082,15667,9539,8160,9314,15353,14197,19867,16639,28004,6352,18296,30453,21067,16248,25951,30833,32448,34455,27900,21669,38201,25391,23961,22984,36165,55323,31431,29935,34843,22201,27834
62,500,237750,684863,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,682,576,659,7415,103,360,80,20,312,0,0,0,0,0,520,8039,13198,197384,0,36,835,4198,717,1163,1044,0,0,0,0,0,0,21,331,16
50,0,5568,8310,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1590,2288,86,267,318,0,0,255,375,0,0,142,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,500,1657,255,0,0,0,0,0,0,0,189,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,315,0,177,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1000,3719083,12865644,0,20935,0,2685,46723,70045,70477,66579,83221,84521,88120,60442,53353,56238,90749,74543,47968,83864,107341,93332,58352,51210,80785,78852,61165,81737,100329,67221,56331,86461,72564,41541,50673,55856,49390,62352,76538,80708,101807,86997,74289,98062,108472,65215,45975,88536,106120,80699,85416,58401,80371,103585,85327,60230
64,500,11212,3169,0,0,0,10,547,376,230,369,358,277,93,1124,706,52,378,549,208,0,235,148,0,433,518,359,128,52,182,93,0,0,192,1455,838,303,243,273,151,0,0,52,86,138,66,0,0,0,0,0,0,0,0,0,0,0
1,500,6109972,255391,0,0,0,367,149516,128513,174034,124509,103329,160275,201278,99076,96237,140988,153858,101571,73771,68649,94609,68303,81095,151707,184279,94720,65735,52928,46291,60545,54517,61317,146081,218765,394950,494600,65432,67394,123782,104657,123618,138814,102313,81629,80184,65906,93761,120058,148554,142711,114158,107804,90243,82845,97226,112837
26,0,8745,34370,0,0,0,139,0,0,236,382,0,0,0,0,221,358,0,0,146,482,525,536,1006,766,0,0,223,361,0,0,215,349,0,0,0,0,0,0,0,0,87,142,0,106,355,297,0,0,184,475,496,338,0,142,230,87
6,1000,98277,385361,0,0,0,269,2236,86,258,764,362,3202,4031,1294,2925,3659,3467,1483,2560,1690,850,326,27,0,346,159,0,0,2807,1296,4723,2241,27,0,2424,1120,2892,4443,1730,430,194,465,202,2441,5903,2669,3453,2214,2765,3627,1384,1291,5555,4996,3572,3688
38,1000,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,430956,3001252,0,4455,0,7823,9260,8085,7365,6933,8527,7711,5878,7546,7948,6477,9020,15221,14097,10213,7456,8356,8932,8806,7524,6825,10308,10790,8930,10014,9281,9670,8460,7925,9325,9338,8642,10343,10618,9279,7102,5920,6472,6886,6980,8217,8697,8013,7300,7593,7223,7419,7527,10759,11230,8515
86,0,3428867,122781,0,0,0,210,10173,44171,12811,708,1514,887,18371,1086,1145,13458,43629,9249,327,69755,52924,87151,51718,58451,77624,67027,36700,37881,87698,44810,41981,60155,111651,137474,165543,23782,145975,114009,26920,83159,88189,84880,44512,85593,123754,60187,165809,75284,74462,121958,156888,193215,85023,150134,109407,69655
72,0,474515,1935809,0,0,0,3326,10854,8654,3450,7424,13142,13660,10393,11629,5769,11928,10816,10423,14828,11936,6549,13124,7049,7386,9813,7144,11636,10745,13423,15328,16814,12403,2597,13700,16456,6267,7529,11759,7723,11631,10924,9320,8824,8351,8385,5577,4952,3936,3741,9493,8743,6956,3622,11554,9279,6876
36,1000,1142344,2450,0,0,0,2,1696,165300,426358,0,0,0,0,0,0,152388,395772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,255,0,0,132,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,915157,172495,0,0,0,7,0,0,78,334,0,0,0,0,0,0,0,0,0,0,0,0,0,64514,315968,180908,16,168,417,0,0,0,0,0,2793,67039,233843,0,0,0,9374,39705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
