host_id,window_start,ingressBytes_sampled,egressBytes_sampled,inRxmitBytes_sampled,outRxmitBytes_sampled,inCongestionBytes_sampled,connections_sampled,ingressBytes_0,ingressBytes_1,ingressBytes_2,ingressBytes_3,ingressBytes_4,ingressBytes_5,ingressBytes_6,ingressBytes_7,ingressBytes_8,ingressBytes_9,ingressBytes_10,ingressBytes_11,ingressBytes_12,ingressBytes_13,ingressBytes_14,ingressBytes_15,ingressBytes_16,ingressBytes_17,ingressBytes_18,ingressBytes_19,ingressBytes_20,ingressBytes_21,ingressBytes_22,ingressBytes_23,ingressBytes_24,ingressBytes_25,ingressBytes_26,ingressBytes_27,ingressBytes_28,ingressBytes_29,ingressBytes_30,ingressBytes_31,ingressBytes_32,ingressBytes_33,ingressBytes_34,ingressBytes_35,ingressBytes_36,ingressBytes_37,ingressBytes_38,ingressBytes_39,ingressBytes_40,ingressBytes_41,ingressBytes_42,ingressBytes_43,ingressBytes_44,ingressBytes_45,ingressBytes_46,ingressBytes_47,ingressBytes_48,ingressBytes_49
40,500,312,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,176,0,0,0
85,500,237369,13407744,0,967,82035,1909,2815,2643,2094,5053,15054,3883,3708,4803,4037,7005,1705,3074,4175,1431,3170,4035,2924,2992,2194,2699,3466,3262,1552,2748,2371,2932,3071,1909,1791,3300,2458,1514,3575,1830,2284,1601,2379,6768,19716,11467,14303,8624,19348,4000,4526,6976,11364,2392,2966,3382
2,0,1952809,4888525,0,0,0,1955,245,49,260,613,1290,2150,1639,1119,2671,1412,2905,17635,36957,50333,94032,92487,65984,22641,34566,44481,17052,6808,2681,2831,2661,790,82,0,1146,7657,16202,78287,201773,81692,69323,173501,4216,4714,4306,1699,3330,0,1224,3055,0,92088,364937,337122,32,131
35,1000,8538830,13178513,0,0,0,233,189777,250483,236144,188051,224907,190903,158433,193821,186763,163951,66412,2466,1499,140,170,77430,182254,247405,225063,147056,130924,134269,59533,26377,59826,265526,396996,508115,442411,173519,205689,192460,45963,132,35,1744,46724,72214,136241,386681,324664,435422,523219,247756,39898,68891,191225,216071,107045,166132
58,500,4653389,2649079,0,0,0,25,1344,123647,348829,596032,310944,0,3258,2617,109,37,410,368,37,0,0,96,230126,179292,143685,111982,48,396405,309763,663,0,0,0,0,48,37,0,0,0,0,193,150,3306,72022,435783,470384,134825,37,0,434,718,295,284795,249388,83940,157342
20,0,6056708,2055402,0,0,0,284,351687,45460,8230,299266,2146,6190,90447,98743,423377,434,20403,83926,187640,214282,217699,79904,189819,114724,212069,4919,206975,940,94194,1194,88733,91910,120913,495650,91565,7408,368495,81122,3645,9498,195919,114738,97455,91359,1200,6112,179664,242748,317,9611,306628,8769,214852,117866,119520,36343
23,500,546557,2094521,411,0,0,3457,4877,3294,10660,44811,9355,32849,8550,43881,28959,8616,5086,11967,41690,13929,7350,4576,12766,4828,6448,42300,12249,8030,4770,10705,6614,8293,3050,5720,3225,3917,4265,11601,12197,4509,1626,5124,6176,3026,7218,7679,8502,5887,8899,8479,7923,5207,5017,6117,9686,4054
39,500,163186,261206,0,0,0,273,4639,489,2188,1504,2810,10331,6257,2274,4341,2653,2765,4353,6251,5284,5559,5256,1830,416,2185,5488,5477,2037,6059,4822,310,2030,1562,36,1947,3861,3801,3439,1449,1949,1738,262,2288,3730,1579,6727,5152,2122,3493,3542,1720,2515,5823,5071,1667,105
46,500,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,155,0,0,0,0,0,0,0,0,0,0,0,0,0
47,500,499307,4482569,0,0,0,1610,0,104,508,44,434,1245,1023,814,14,131,294,0,0,8796,75573,162345,13080,45,8138,38376,0,0,0,60,11624,55283,1946,1211,333,0,0,0,0,0,0,31,166,102,166,71,0,0,325,21157,95070,727,71,0,0,0
85,1000,4567029,422564,0,0,0,70,0,0,0,0,0,0,217270,29347,172735,423257,109525,714557,112104,190570,25438,0,0,0,0,56688,154011,23386,7940,5814,239309,32236,0,0,0,0,374328,296217,33181,0,164561,375901,47772,0,0,0,0,397124,304591,35660,6552,7879,3408,332,4701,635
5,500,329113,967521,0,0,0,1218,6702,5647,13018,7108,8576,11441,10891,6494,12200,6972,4866,5388,13426,6688,1912,2903,2048,3526,1856,10101,8021,4121,5015,3822,3818,3589,3584,14366,8721,10913,5176,2887,4666,6062,8607,6050,3817,4460,3312,6278,18319,13294,6835,6437,4863,4412,7346,4372,2202,1985
38,0,2276,4026,0,0,0,7,249,0,0,0,0,0,0,0,0,0,0,66,359,0,0,55,297,0,0,0,0,46,249,0,0,0,123,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,144,0
46,1000,9125,81359,0,0,0,165,27,0,0,0,64,30,0,0,0,0,0,0,0,0,0,0,0,0,832,786,185,247,650,307,27,435,202,0,96,539,288,806,458,44,434,330,59,64,126,44,364,297,220,267,336,114,305,142,0,0
28,0,7348340,13703657,0,0,0,552,823916,679591,818801,959733,77716,53713,85167,36848,169347,86619,128290,105432,68141,22165,40788,116774,32516,132478,180236,320772,267391,1335,234001,192764,962,0,0,69878,148628,1188,2,3975,39474,3858,2858,4186,3422,3953,4291,684158,117409,214564,267919,2292,2214,239,1,0,0,138335
56,1000,9290825,10320315,0,0,246527,134,131479,77716,423555,208246,132312,205385,404390,189752,446025,300186,69931,132466,47623,26904,69165,633303,230209,5724,12706,363297,470867,438514,11711,331886,146359,644688,82,2870,501,3893,5972,396,10995,4076,1789,10010,1526,9799,348944,523383,630468,2347,28654,491527,3941,147949,400086,501046,172,6000
56,1000,42850328,1280007,0,0,6274581,619,884784,610166,342078,545449,1069295,1484774,1569589,1368642,1067545,719471,634040,677835,625565,787197,874985,639813,590827,595929,552015,652417,681100,661183,693843,1048125,1236259,1192325,1237206,1056889,959864,961036,1038660,1343245,1280388,1027655,769597,394095,134270,469057,707059,669584,940258,1293320,1275091,1036316,895813,725236,787843,898225,714751,429619
14,1000,3552972,72852052,0,0,63003,748,164586,67085,69421,13886,9630,8168,12388,71579,13550,571701,59704,14293,116767,182653,129390,14999,14917,11020,9129,5119,14121,14625,17368,76610,21160,170555,262534,62007,16220,15713,135603,162027,27097,19334,21122,10695,29351,253429,58772,30581,17247,6568,8287,59938,18750,12771,158618,34371,232518,24995
0,0,662,391,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,161,0,0,0,0,0,0,0,0,0,0,0,0,0,93,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1000,2536755,2998067,0,0,0,950,257774,5,108,46735,747247,529351,9198,52188,5,86,114,518,0,1120,28156,167905,5,80,0,5,127,8986,131119,61226,1141,607,8036,97618,15967,0,16168,251676,42859,0,16,3647,52252,0,0,0,99,1628,1475,354,177,92,178,43,664,0
45,500,4088,11982,0,0,0,7,163,39,0,0,0,138,33,0,0,284,68,0,0,69,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,68,0,0,0,271,134,2521
11,0,1527200,4474798,0,0,0,120,36254,246,502,2708,116132,138492,24112,24810,25686,1011,7769,9239,9164,7660,0,0,3006,6443,3439,0,0,0,0,0,0,0,0,854,75845,199753,311492,309339,123934,3176,1734,0,0,171,301,36118,36278,0,0,0,0,0,214,3882,5367,2069
87,0,1897308,2449193,0,0,0,8322,60197,61376,28359,37592,37402,23374,30417,26509,24083,30543,28800,15751,19714,29603,27736,22112,29409,38623,22627,25416,28972,22747,23431,22432,26323,39173,31304,39211,59360,27314,29216,32343,40070,18812,22692,31962,36329,33034,40168,39944,40129,47605,43775,38458,49522,45987,100086,146601,53049,67616
63,1000,3856670,6283085,241,0,0,3331,10466,7980,35469,10024,223751,20990,22155,52056,40219,13047,14076,6735,25386,26695,24571,14155,13161,12191,11281,15027,17558,11117,10750,10574,51742,218638,509589,778414,558379,173565,141902,145538,172431,11404,13745,35755,32336,9078,26967,14466,22625,56056,39254,19502,5570,19779,11617,25603,98323,14958
57,0,124378,16031198,0,0,0,205,396,761,0,240,569,121,140,180,495,200,151,481,405,805,1918,1771,1602,2619,3617,357,1092,2972,1142,343,864,321,419,356,169,248,197,768,2437,3860,0,0,110,275,59,0,197,446,25994,59161,1182,206,55,1272,2675,730
71,1000,8778166,3029637,0,0,145052,597,108526,466,148151,141327,30276,129,346297,112885,4337,260404,207750,177446,44622,107146,343473,100177,97292,80217,201785,342544,91635,21,0,0,0,331012,335337,73961,0,273678,514734,350976,722746,224827,102927,32063,108944,35353,0,49001,16355,338336,932777,305625,18006,23018,673604,223605,109580,34795
28,1000,582411,13705009,0,0,0,129,0,0,6497,52,0,0,0,0,0,0,0,0,0,0,1811,99,0,0,3280,4200,3752,3186,3011,3436,3701,3527,3440,47280,17071,20736,166,484,618,4,135,222,1,923,34065,274,47610,288559,11364,60951,490,139,10251,727,347,2
11,500,2661050,1785876,0,0,0,335,9908,21872,1650,47823,132812,100823,95693,3380,1685,1901,2164,2187,971,393,222,35837,85175,7039,51233,122021,91871,1220,1057,976,43184,103127,17218,23387,1434,1152,37053,155997,170261,37389,122178,136686,125395,44973,104709,129568,203877,20810,24995,47553,117291,25240,21086,61136,45983,19455
63,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1000,352,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,1972592,77491,0,0,0,617,37200,57278,39112,38860,43702,33345,58153,50987,40840,33597,34980,36761,40343,61488,75933,38974,23575,40254,44509,50061,32862,42706,33558,32336,39011,26118,33074,34772,27915,44048,46560,51921,55936,55274,38757,26886,32104,54539,28220,18645,29008,40853,17397,22982,17299,22103,42366,55289,44227,45874
23,1000,298875,223851,0,0,0,401,5029,7245,7882,5944,3975,2274,2228,3444,4946,8948,9036,5596,3003,3345,6358,5528,5551,6712,6770,7160,4339,5415,6657,6698,6257,8201,7732,2960,4215,5352,4558,5527,9437,8058,6088,6683,5559,6883,9040,7515,5199,5464,4145,5001,6389,5038,5642,8960,8168,6721
5,500,1159194,1533112,0,0,0,991,20154,21543,20315,16100,23500,19998,14986,12609,10008,10580,21274,16289,6286,48906,34127,13785,21351,12885,12389,29533,24049,15886,32778,41106,50876,31535,16194,26639,22886,26587,21973,17430,17799,20873,17093,30166,36029,18060,14333,30091,24662,28762,41555,38994,32628,17924,15992,18063,19229,22384
43,500,351,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,303,0
71,500,39369,231339,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,573,590,1399,860,573,1121,1353,564,239,69,476,255,194,868,8968,4197,2455,3109,2207,3271,1482,1225,636,250,438,699,1237
88,1000,374,85,0,0,0,0,338,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1000,982,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,154,0,0,0,0,0,0,0,0,0,0,266,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,500,207,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,500,19305731,5939727,0,0,7294,1510,325750,313322,332701,462450,411549,330679,478005,399470,420255,432089,392136,313396,494040,534724,413529,406853,425783,397407,352162,354776,306419,225718,298111,465000,428137,301635,247952,301360,435711,449564,324948,436918,412936,437694,402480,369199,332200,324224,318620,390846,416750,396392,335590,445038,462361,457541,478496,453993,339242,319580
88,500,17081,26876,0,0,0,143,194,284,252,121,136,223,755,987,694,573,409,463,227,169,236,361,169,86,86,143,169,86,50,92,582,776,313,313,787,1114,724,689,252,86,178,220,86,50,0,416,729,428,421,229,220,236,303,236,418,310
0,500,3084308,13114943,0,0,20163,660,182393,638776,380486,408660,170136,24951,11322,5623,452,8959,15803,1458,86,8,0,0,0,0,78,775,9625,5605,3886,3077,4420,4949,1462,10655,96629,147315,13636,103307,207762,28596,1672,368,83912,8195,0,752,1544,2195,1689,283,483,7380,363568,45914,27826,47637
11,500,200119,541042,0,0,0,2465,3576,406,1615,4097,651,1946,2433,4156,1368,2677,2011,2506,677,2423,2832,754,4998,5458,4910,7630,1641,5890,11004,2150,6663,1671,1186,2942,5603,3989,6714,5180,4179,7900,4706,5192,3982,3693,4438,6330,6728,5187,3744,2348,5203,6367,7766,5532,3336,1731
58,500,139059,241262,0,0,0,241,3349,783,3860,8979,3909,3726,2810,28,1247,5998,8405,3522,2447,2582,6249,2874,1843,3822,2325,263,1662,3593,2693,2383,5746,2476,2699,8268,6992,4090,8941,2447,114,1136,2305,57,1136,2304,57,0,143,1551,3027,1017,57,246,1915,2878,57,48
31,500,475126,1023904,0,0,0,23,39076,22749,29029,83929,102461,214,0,71186,118140,681,1395,439,0,485,998,373,85,0,0,0,0,0,0,0,0,51,85,0,0,0,0,1294,2147,0,0,0,0,0,0,0,0,0,0,0,0,0,116,193,0,0
71,0,909037,2542377,0,0,0,3135,18212,27829,25171,25004,21355,13072,11266,9652,18414,25722,24596,25832,20173,13966,10851,19834,18268,13831,10352,9976,14622,14923,11791,12618,15873,16036,12179,13766,17203,12399,20042,14586,19559,17978,17781,13376,8192,9370,29277,22878,22324,17829,49334,37894,11995,16557,14873,12443,13108,34855
14,0,4652728,12357578,0,610,85616,860,931,35653,109868,72547,224380,305893,27975,96791,129327,126573,20648,14365,8778,7184,8003,2587,21034,117987,206159,114060,21,177782,644748,425829,326289,166861,24327,6467,0,1724,99305,329815,221696,273148,108019,10313,374,1032,2586,886,800,2445,34135,107216,17655,7195,3646,2240,1108,4323
81,1000,628,221,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,265,0,0,0,39,198,70,0,0,0,0,0,0,0
69,1000,1247908,2894784,1530,85,0,3392,31721,14338,10961,21429,74796,28019,13926,10903,12433,18951,21235,14738,19667,14766,14336,31948,22534,12753,15963,9911,14516,14617,21979,12459,12656,18601,10373,8058,8924,15096,35721,12103,15021,12488,10199,8686,9632,13851,7425,11449,13571,10222,13490,10982,9340,8166,12638,44968,236117,199232
80,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,500,6210478,4878809,1680,0,0,22571,117540,120700,112788,129600,128334,118532,129477,131529,133751,116349,120556,135396,130814,118433,116535,123942,120117,115741,121166,129867,114047,116036,120463,122496,142393,130728,121830,124075,131935,127382,122493,113382,115277,132059,128983,140091,124962,122482,117687,114445,116856,121919,123273,111361,108393,125251,131908,127081,150363,139660
61,1000,2369828,4746228,0,0,0,116,25580,11536,25760,16116,187379,512034,195165,4658,12820,8972,5883,0,3720,9020,0,0,0,884,2143,0,859,2082,75,182,0,859,2272,21524,173648,326094,94583,78955,86985,120555,93672,140053,135862,2255,4738,2009,859,2182,481,605,1202,3933,3242,1396,14024,32972
49,0,16115234,1712536,0,241,2464431,93,0,841,91667,357375,347819,348,1297,2221,340,2547,244287,412773,1753,405525,757105,152416,321971,421755,2196,3773,730,1285,1285,2114,2208,3940,286,1623,2758,206,77797,575539,1037006,752684,765963,1029403,1437278,1395283,1298033,1282687,988430,274671,0,105,61764,403163,697325,352047,78594,63018
42,1000,307,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,500,10877,33862,0,241,0,275,855,763,508,266,933,115,0,525,722,927,529,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,3147,550,734,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,830,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,146,0,0,0,279,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0,3445418,12118706,0,0,0,175,4697,827,479,6847,38825,45194,232,1712,16640,24477,45678,159039,226715,136098,2914,10580,16474,4150,2026,0,1117,1824,1150,2995,1932,8079,16032,5252,1331,15367,77179,175212,221123,174685,112239,180948,273346,292753,368607,342468,237695,144409,7348,3714,5120,4070,1217,6423,11792,6387
16,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,500,1792890,1816626,0,0,0,2956,54730,28995,28841,68099,19253,19710,21658,221432,7988,2399,36266,75006,36194,42590,60609,36973,48837,12775,23441,7926,39316,52018,8822,51760,28963,14491,38643,30370,29281,18051,17743,45071,32393,26031,50883,12946,4410,7665,55333,63039,56947,49910,40271,15725,50161,10229,4896,23489,33277,27034
46,500,8310663,2003110,0,0,0,62,76,443,234,202,335,40,613,389498,127494,12564,590,440,1318,162,2861,619469,599240,402288,397143,186564,19089,197,9,255,11751,370225,47849,52,0,331,509808,421815,45834,636,114967,399694,151500,256151,32083,180,9,178,23,152,288495,529483,341082,763571,832994,430676
50,1000,71103,8354656,2080,0,0,2173,1536,1049,1447,1425,956,1210,829,1253,1477,1410,1849,1166,1576,1141,1996,1748,1824,1546,1670,1630,1860,1548,1399,1351,1326,1808,1830,1889,1424,1630,1617,994,1369,1588,1278,1624,1242,1521,622,1435,1381,1369,1344,1257,1435,1229,1060,1119,1207,1609
23,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,500,24163,7856,0,0,0,11,0,0,0,0,947,1630,790,100,47,89,942,1453,705,143,0,47,1604,1630,100,0,0,47,1561,1674,1133,972,759,702,0,0,0,0,0,1060,1730,677,0,0,0,0,0,0,0,0,0,947,1810,864,0,0
58,500,165128,4909403,0,604,0,1690,21,396,1093,1974,790,97,252,0,1120,17591,5356,1437,4014,16086,8428,8875,1168,591,80,0,0,0,0,0,26,519,1801,378,5,86,80,5,80,15,252,329,1190,161,0,0,16,608,5480,5,138,1002,6737,76761,5,80
35,0,7907921,4334391,0,0,0,11080,158887,112179,182161,212316,158907,168826,203157,166630,184594,182413,199957,166680,132439,125609,108620,116550,135217,171525,161480,120346,137348,195079,158755,120143,138072,153225,145647,136344,126843,179146,148203,212758,151519,133710,158513,195123,157784,133050,137207,167084,117245,107179,263252,216223,176079,190664,199427,119457,119488,144861
4,500,14241061,11182510,0,631,4442552,102,406,2060,2593,54,227,266,121821,389598,156426,905,25053,311198,975900,1137689,1193128,1134511,1394621,1481177,1409731,1111058,577373,115,392,1219,3641,6333,72533,240158,341993,416621,58956,61700,4102,327,54,7316,20943,104196,275964,100910,385842,333461,2540,2871,3287,2419,818,97387,266843,2325
14,0,3334923,319530,0,0,0,20,359297,224851,75,204,128,0,0,0,145958,91945,116,318,1020,912,249,0,0,0,152823,96074,172154,108227,231,145,0,0,3544,2228,128192,80589,0,0,79016,129210,50000,80798,142804,57842,0,164961,103705,0,0,0,154815,331696,336582,128330,5884,0
28,0,297888,409728,0,0,0,812,6729,5647,5672,6609,8511,5252,8805,9741,6616,4954,6229,3212,3610,5821,6869,5609,10748,8303,4116,4861,3635,1480,2298,7700,13935,8909,6343,10218,8360,6353,2557,5061,6308,5226,5398,3381,5794,5697,5520,1427,3508,3737,7393,7991,3695,2201,3390,5755,10895,5809
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,1415,255,0,0,0,0,240,219,232,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,245,0,0,0,0,0,0,0,0,0,0,0
0,500,552,516,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,268,0,0,0,0,0,0
20,500,12848160,8207768,0,186,150694,1240,407860,202988,2285,18209,286776,138942,563300,464924,95795,9258,170293,563148,706556,411149,762503,871387,718427,229187,123814,67165,8577,10916,8411,16441,13864,5772,759570,382701,127634,64631,13201,72350,82051,309781,208077,40128,111483,177771,193206,300072,134699,146946,152008,428065,560078,313375,67703,579458,327043,418182
6,1000,1492,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,221,0,118,234,0,0,0,0,0,0,0,0
56,500,4410668,11652402,0,0,0,204,260014,150016,193828,141265,61678,319135,725763,67827,50712,114532,68427,126912,130604,168176,188326,333131,49947,194467,239392,19939,1769,16523,57142,38292,145224,103417,126353,98103,90074,51394,0,16603,60982,0,0,0,0,0,0,0,0,0,0,0,43,265,393,0,0,0
11,1000,2887769,16869280,0,0,85,289,62563,5144,16886,19309,21277,56857,93828,34083,22579,43444,76154,94722,21654,54164,15552,14675,69253,153310,7889,11820,13737,56948,73666,132665,240186,71075,160498,98539,28324,2768,34062,79617,7664,13769,72137,171371,64582,177855,116566,124789,34351,82791,20965,45746,1016,2488,0,0,18685,45746
19,0,2388,250527,0,0,0,7,0,0,0,0,0,0,0,0,0,0,34,257,0,0,46,350,0,0,34,292,288,163,32,257,120,0,0,0,60,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,500,1301525,2475434,0,0,0,67,38751,101083,49638,0,0,0,25,60,42718,162785,178975,91989,15694,2799,58069,136890,1040,669,0,85,1729,6488,6786,1531,14558,26344,121,10394,26369,2826,5484,13299,124,303,0,5712,13852,1214,5979,8561,2921,0,0,0,0,50,182,146,58196,207086
23,500,2743045,2130765,0,0,315907,4396,41077,24255,14923,29019,12436,42566,30287,13361,10209,526946,235389,35324,29101,14662,8721,18474,15372,31578,10958,38433,24725,34460,71090,38903,44495,47931,40777,35390,55850,50158,59933,33898,29136,69127,75980,43763,70482,87617,43738,45537,23315,36671,137009,85653,29162,84390,66818,36380,30943,26623
1,500,6109972,255391,0,0,0,367,149516,128513,174034,124509,103329,160275,201278,99076,96237,140988,153858,101571,73771,68649,94609,68303,81095,151707,184279,94720,65735,52928,46291,60545,54517,61317,146081,218765,394950,494600,65432,67394,123782,104657,123618,138814,102313,81629,80184,65906,93761,120058,148554,142711,114158,107804,90243,82845,97226,112837
82,1000,35562,405218,0,0,0,89,35,535,376,1978,117,537,31,498,660,713,1324,353,502,703,145,952,0,0,0,0,63,967,517,40,602,160,0,65,959,140,874,0,59,1057,2670,226,2135,0,196,3024,2121,128,1880,0,25,547,2735,2711,2202,0
34,500,3764168,28148787,0,0,59087,2661,79580,78450,39293,3772,4017,18170,89729,162743,191199,186792,170996,167174,133334,89534,70325,65957,55941,41373,44949,28946,1797,1462,33941,72563,73035,52153,18577,957,32331,85766,118466,124049,101850,49334,37954,88220,137643,172985,156197,113028,52466,4161,1069,12678,49762,63985,74221,96940,102185,112119
40,0,216584,209095,0,0,0,476,4106,3038,4479,10287,8831,3606,2803,3379,6488,6637,3995,2597,5619,7105,4317,2262,3064,3255,2680,2526,3631,5794,3890,2693,3270,2667,1937,3910,6614,3732,1860,3198,3051,4280,11188,7070,4843,4814,2294,3252,3247,1792,2605,2575,2679,2167,6184,6105,4778,9390
36,0,1403192,2638727,0,0,0,1129,36614,26173,22601,20382,34964,37675,46489,41710,18664,21688,38189,36072,31046,30377,30288,46653,34243,18021,18290,18684,24656,23803,15127,18661,43429,43762,28195,20473,10715,63543,67194,17196,14756,24209,20981,18690,25637,20627,34293,33872,15428,12996,16495,13750,16160,19699,32263,46879,34326,16554
5,1000,2097970,958657,0,0,0,2610,17252,37844,36045,46064,15642,23315,19455,15481,18321,31773,52671,51051,27332,26111,11982,18370,30424,48912,50519,27346,14842,32715,78098,16196,35213,82174,34567,51468,275746,660947,12575,22995,29634,10475,16631,19140,26016,25367,24880,22381,0,0,0,0,0,0,0,0,0,0
20,1000,16357297,6882014,0,0,2613850,1098,2212,5686,113440,342361,334464,735513,862230,286908,21672,24978,141027,68458,8403,122155,250386,192841,51425,37651,90723,244494,145436,53608,18177,407279,209425,139989,69845,1628,429710,425190,830226,1083050,546689,800255,626135,470401,277587,81428,55443,656713,1104184,1252984,667809,121051,159755,81022,184695,876722,400282,243552
45,500,7751963,1286040,633,0,1156922,87,427325,19739,90007,288535,878757,304844,197443,332003,608,2636,1594,3624,79449,385172,238448,815,3640,1145,6744,7835,2616,1207,2544,0,1527,6856,63503,295356,111338,246205,591,2692,1116,4782,40293,220376,257429,4210,2738,26504,194552,358130,3289,3734,6951,53376,201490,651811,1164274,552110
10,500,1278304,3549,0,0,0,6,0,0,0,0,0,0,0,0,9167,136885,101149,0,3121,48313,58569,1325,24005,74337,0,0,16314,230872,0,0,0,0,0,0,49,703,0,10112,149011,83470,0,2825,41702,24396,4634,65580,0,0,0,0,12656,179109,0,0,0,0
30,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1000,123862,303784,0,0,0,300,0,0,644,2798,139,1288,6320,3461,1167,4514,3449,2435,4910,2457,5594,1007,3898,2997,1055,3929,16,712,2759,16,69,0,0,0,745,3200,0,0,0,642,2759,642,3403,2859,399,2584,11735,3479,4480,6097,86,3481,14943,1569,1860,3265
88,1000,5562026,4487842,0,0,0,5562,2481,5802,546,121,165,1729,3608,4613,10995,2318,35,11574,117748,277123,219690,228940,298932,260880,122454,37483,121756,240795,311856,289692,287201,427485,524544,289933,128689,164831,39776,6856,1085,1631,6069,6628,1989,459,11394,74151,174912,220892,178886,13530,25896,68235,27929,38605,108821,160263
75,0,6683615,5140528,0,0,0,12060,137414,197266,161731,107371,158984,192897,142750,114202,107153,114943,119568,115301,105572,109216,115583,119428,138845,135705,119285,113354,117309,121650,121700,120480,109889,111850,155549,142277,125129,164409,183756,157575,120458,147739,143389,148319,124641,138440,146692,134605,135777,151973,188860,161472,100254,103783,137714,141298,113562,86498
26,500,3864279,3028132,0,0,0,504,99229,0,36067,85710,44879,0,0,0,0,0,0,0,0,0,27964,44722,84,0,0,0,48549,77553,0,0,0,0,101579,162264,0,0,0,0,0,0,213,727,110599,458586,605685,479829,378411,6929,74,118,0,0,18915,194625,500690,380278
