ruleid,rtype,meaningful
3061,deployment,True
3062,deployment,True
3063,deployment,True
3064,deployment,True
3065,deployment,True
3066,deployment,True
3067,deployment,True
3068,deployment,True
3069,deployment,True
3070,deployment,True
3071,deployment,True
3072,deployment,True
3073,deployment,True
3074,deployment,True
3075,deployment,True
3076,deployment,True
3077,deployment,True
3078,deployment,True
3079,deployment,True
3080,deployment,True
3081,deployment,True
3082,deployment,True
3083,deployment,True
3084,deployment,True
3085,deployment,True
3086,deployment,True
3087,deployment,True
3088,deployment,True
3089,deployment,True
3090,deployment,True
3091,deployment,True
3092,deployment,True
3093,deployment,True
3094,deployment,True
3095,deployment,True
3096,deployment,True
3097,deployment,True
3098,deployment,True
3099,deployment,True
3100,deployment,True
3101,deployment,True
3102,deployment,True
3103,deployment,True
3104,deployment,True
3105,deployment,True
3106,deployment,True
3107,deployment,True
3108,deployment,True
3109,deployment,True
3110,deployment,True
3111,deployment,True
3112,deployment,True
3113,deployment,True
3114,deployment,True
3115,deployment,True
3116,deployment,True
3117,deployment,True
3118,deployment,True
3119,deployment,True
3120,deployment,True
3121,deployment,True
3122,deployment,True
3123,deployment,True
3124,deployment,True
3125,deployment,True
3126,deployment,True
3127,deployment,True
3128,deployment,True
3129,deployment,True
3130,deployment,True
3131,deployment,True
3132,deployment,True
3133,deployment,True
3134,deployment,True
3135,deployment,True
3136,deployment,True
3137,deployment,True
3138,deployment,True
3139,deployment,True
3140,deployment,True
3141,deployment,True
3142,deployment,True
3143,deployment,True
3144,deployment,True
3145,deployment,True
3146,deployment,True
3147,deployment,True
3148,deployment,True
3149,deployment,True
3150,deployment,True
3151,deployment,True
3152,deployment,True
3153,deployment,True
3154,deployment,True
3155,deployment,True
3156,deployment,True
3157,deployment,True
3158,deployment,True
3159,deployment,True
3160,deployment,True
3161,deployment,True
3162,deployment,True
3163,deployment,True
3164,deployment,True
3165,deployment,True
3166,deployment,True
3167,deployment,True
3168,deployment,True
3169,deployment,True
3170,deployment,True
3171,deployment,True
3172,deployment,True
3173,deployment,True
3174,deployment,True
3175,deployment,True
3176,deployment,True
3177,deployment,True
3178,deployment,True
3179,deployment,True
3180,deployment,True
3181,deployment,True
3182,deployment,True
3183,deployment,True
3184,deployment,True
3185,deployment,True
3186,deployment,True
3187,deployment,True
3188,deployment,True
3189,deployment,True
3190,deployment,True
3191,deployment,True
3192,deployment,True
3193,deployment,True
3194,deployment,True
3195,deployment,True
3196,deployment,True
3197,deployment,True
3198,deployment,True
3199,deployment,True
3200,deployment,True
3201,deployment,True
3202,deployment,True
3203,deployment,True
3204,deployment,True
3205,deployment,True
3206,deployment,True
3207,deployment,True
3208,deployment,True
3209,deployment,True
3210,deployment,True
3211,deployment,True
3212,deployment,True
3213,deployment,True
3214,deployment,True
3215,deployment,True
3216,deployment,True
3217,deployment,True
3218,deployment,True
3219,deployment,True
3220,deployment,True
3221,deployment,True
3222,deployment,True
3223,deployment,True
3224,deployment,True
3225,deployment,True
3226,deployment,True
3227,deployment,True
3228,deployment,True
3229,deployment,True
3230,deployment,True
3231,deployment,True
3232,deployment,True
3233,deployment,True
3234,deployment,True
3235,deployment,True
3236,deployment,True
3237,deployment,True
3238,deployment,True
3239,deployment,True
3240,deployment,True
3241,deployment,True
3242,deployment,True
3243,deployment,True
3244,deployment,True
3245,deployment,True
3246,deployment,True
3247,deployment,True
3248,deployment,True
3249,deployment,True
3250,deployment,True
3251,deployment,True
3252,deployment,True
3253,deployment,True
3254,deployment,True
3255,deployment,True
3256,deployment,True
3257,deployment,True
3258,deployment,True
3259,deployment,True
3260,deployment,True
3261,deployment,True
3262,deployment,True
3263,deployment,True
3264,deployment,True
3265,deployment,True
3266,deployment,True
3267,deployment,True
3268,deployment,True
3269,deployment,True
3270,deployment,True
3271,deployment,True
3272,deployment,True
3273,deployment,True
3274,deployment,True
3275,deployment,True
3276,deployment,True
3277,deployment,True
3278,deployment,True
3279,deployment,True
3280,deployment,True
3281,deployment,True
3282,deployment,True
3283,deployment,True
3284,deployment,True
3285,deployment,True
3286,deployment,True
3287,deployment,True
3288,deployment,True
3289,deployment,True
3290,deployment,True
3291,deployment,True
3292,deployment,True
3293,deployment,True
3294,deployment,True
3295,deployment,True
3296,deployment,True
3297,deployment,True
3298,deployment,True
3299,deployment,True
3300,deployment,True
3301,deployment,True
3302,deployment,True
3303,deployment,True
3304,deployment,True
3305,deployment,True
3306,deployment,True
3307,deployment,True
3308,deployment,True
3309,deployment,True
3310,deployment,True
3311,deployment,True
3312,deployment,True
3313,deployment,True
3314,deployment,True
3315,deployment,True
3316,deployment,True
3317,deployment,True
3318,deployment,True
3319,deployment,True
3320,deployment,True
3321,deployment,True
3322,deployment,True
3323,deployment,True
3324,deployment,True
3325,deployment,True
3326,deployment,True
3327,deployment,True
3328,deployment,True
3329,deployment,True
3330,deployment,True
3331,deployment,True
3332,deployment,True
3333,deployment,True
3334,deployment,True
3335,deployment,True
3336,deployment,True
3337,deployment,True
3338,deployment,True
3339,deployment,True
3340,deployment,True
3341,deployment,True
3342,deployment,True
3343,deployment,True
3344,deployment,True
3345,deployment,True
3346,deployment,True
3347,deployment,True
3348,deployment,True
3349,deployment,True
3350,deployment,True
3351,deployment,True
3352,deployment,True
3353,deployment,True
3354,deployment,True
3355,deployment,True
3356,protocol,True
3357,deployment,True
3358,protocol,True
3359,deployment,True
3360,protocol,True
3361,deployment,True
3362,deployment,True
3363,deployment,True
3364,deployment,True
3365,deployment,True
3366,protocol,True
3367,deployment,True
3368,protocol,True
3369,deployment,True
3370,protocol,True
3371,deployment,True
3372,protocol,True
3373,deployment,True
3374,protocol,True
3375,deployment,True
3376,protocol,True
3377,deployment,True
3378,protocol,True
3379,deployment,True
3380,deployment,True
3381,deployment,True
3382,deployment,True
3383,protocol,True
3384,deployment,True
3385,deployment,True
3386,deployment,True
3387,deployment,True
3388,deployment,True
3389,deployment,True
3390,deployment,True
3391,deployment,True
3392,deployment,True
3393,protocol,True
3394,deployment,True
3395,protocol,True
3396,deployment,True
3397,protocol,True
3398,deployment,True
3399,deployment,True
3400,deployment,True
3401,deployment,True
3402,protocol,True
3403,deployment,True
3404,deployment,True
3405,deployment,True
3406,deployment,True
3407,deployment,True
3408,deployment,True
3409,deployment,True
3410,protocol,True
3411,deployment,True
3412,protocol,True
3413,deployment,True
3414,deployment,True
3415,deployment,True
3416,protocol,True
3417,protocol,True
3418,protocol,True
3419,protocol,True
3420,deployment,True
3421,deployment,True
3422,deployment,True
3423,deployment,True
3424,deployment,True
3425,deployment,True
3426,deployment,True
3427,protocol,True
3428,deployment,True
3429,protocol,True
3430,protocol,True
3431,deployment,True
3432,deployment,True
3433,deployment,True
3434,deployment,True
3435,deployment,True
3436,deployment,True
3437,deployment,True
3438,deployment,True
3439,deployment,True
3440,deployment,True
3441,protocol,True
3442,protocol,True
3443,deployment,True
3444,deployment,True
3445,deployment,True
3446,deployment,True
3447,deployment,True
3448,deployment,True
3449,deployment,True
3450,deployment,True
3451,deployment,True
3452,deployment,True
3453,deployment,True
3454,deployment,True
3455,deployment,True
3456,deployment,True
3457,deployment,True
3458,deployment,True
3459,deployment,True
3460,deployment,True
3461,deployment,True
3462,deployment,True
3463,deployment,True
3464,deployment,True
3465,deployment,True
3466,deployment,True
3467,deployment,True
3468,deployment,True
3469,deployment,True
3470,deployment,True
3471,deployment,True
3472,deployment,True
3473,deployment,True
3474,deployment,True
3475,deployment,True
3476,deployment,True
3477,deployment,True
3478,deployment,True
3479,deployment,True
3480,deployment,True
3481,deployment,True
3482,deployment,True
3483,deployment,True
3484,deployment,True
3485,deployment,True
3486,deployment,True
3487,deployment,True
3488,deployment,True
3489,deployment,True
3490,deployment,True
3491,deployment,True
3492,deployment,True
3493,deployment,True
3494,deployment,True
3495,deployment,True
3496,deployment,True
3497,deployment,True
3498,deployment,True
3499,deployment,True
3500,deployment,True
3501,deployment,True
3502,deployment,True
3503,deployment,True
3504,deployment,True
3505,deployment,True
3506,deployment,True
3507,deployment,True
3508,deployment,True
3509,deployment,True
3510,deployment,True
3511,deployment,True
3512,deployment,True
3513,deployment,True
3514,deployment,True
3515,deployment,True
3516,deployment,True
3517,deployment,True
3518,deployment,True
3519,deployment,True
3520,protocol,True
3521,deployment,True
3522,deployment,True
3523,deployment,True
3524,deployment,True
3525,deployment,True
3526,deployment,True
3527,protocol,True
3528,protocol,True
3529,deployment,True
3530,deployment,True
3531,deployment,True
3532,deployment,True
3533,protocol,True
3534,deployment,True
3535,deployment,True
3536,protocol,True
3537,deployment,True
3538,deployment,True
3539,deployment,True
3540,protocol,True
3541,deployment,True
3542,deployment,True
3543,protocol,True
3544,deployment,True
3545,deployment,True
3546,deployment,True
3547,deployment,True
3548,deployment,True
3549,protocol,True
3550,deployment,True
3551,deployment,True
3552,deployment,True
3553,protocol,True
3554,deployment,True
3555,deployment,True
3556,protocol,True
3557,deployment,True
3558,protocol,True
3559,deployment,True
3560,principle,True
3561,deployment,True
3562,deployment,True
3563,deployment,True
3564,deployment,True
3565,deployment,True
3566,deployment,True
3567,protocol,True
3568,protocol,True
3569,protocol,True
3570,protocol,True
3571,protocol,True
3572,deployment,True
3573,protocol,True
3574,protocol,True
3575,protocol,True
3576,deployment,True
3577,deployment,True
3578,deployment,True
3579,deployment,True
3580,protocol,True
3581,protocol,True
3582,deployment,False
3583,deployment,False
3584,deployment,False
3585,deployment,True
3586,deployment,True
3587,deployment,True
3588,deployment,True
3589,deployment,True
3590,deployment,True
3591,deployment,True
3592,deployment,True
3593,deployment,True
3594,deployment,True
3595,deployment,True
3596,deployment,True
3597,deployment,True
3598,deployment,True
3599,deployment,True
3600,deployment,False
3601,deployment,False
3602,deployment,False
3603,deployment,False
3604,deployment,True
3605,deployment,True
3606,deployment,True
3607,deployment,False
3608,deployment,True
3609,deployment,True
3610,deployment,True
3611,deployment,True
3612,deployment,True
3613,deployment,True
3614,deployment,True
3615,deployment,True
3616,deployment,True
3617,deployment,True
3618,deployment,True
3619,deployment,True
3620,deployment,True
3621,deployment,True
3622,deployment,True
3623,deployment,True
3624,deployment,True
3625,deployment,True
3626,deployment,True
3627,deployment,True
3628,deployment,True
3629,deployment,True
3630,deployment,True
3631,deployment,True
3632,deployment,True
3633,deployment,True
3634,deployment,True
3635,deployment,True
3636,deployment,True
3637,deployment,True
3638,deployment,False
3639,deployment,False
3640,deployment,False
3641,deployment,True
3642,deployment,True
3643,deployment,True
3644,deployment,True
3645,deployment,True
3646,deployment,True
3647,deployment,False
3648,deployment,False
3649,deployment,True
3650,deployment,True
3651,deployment,True
3652,deployment,True
3653,deployment,True
3654,deployment,False
3655,deployment,False
3656,deployment,False
3657,deployment,True
3658,deployment,True
3659,deployment,True
3660,deployment,True
3661,deployment,True
3662,deployment,True
3663,deployment,True
3664,protocol,True
3665,deployment,True
3666,deployment,False
3667,deployment,True
3668,principle,True
3669,protocol,True
3670,deployment,True
3671,deployment,True
3672,protocol,True
3673,deployment,True
3674,deployment,True
3675,protocol,True
3676,deployment,True
3677,protocol,True
3678,deployment,True
3679,deployment,True
3680,deployment,True
3681,protocol,True
3682,deployment,True
3683,protocol,True
3684,deployment,True
3685,protocol,True
3686,deployment,True
3687,protocol,True
3688,deployment,True
3689,protocol,True
3690,deployment,True
3691,deployment,True
3692,protocol,True
3693,deployment,True
3694,deployment,True
3695,protocol,True
3696,deployment,True
3697,protocol,True
3698,deployment,True
3699,deployment,True
3700,protocol,True
3701,deployment,True
3702,deployment,True
3703,protocol,True
3704,deployment,True
3705,deployment,True
3706,protocol,True
3707,deployment,True
3708,protocol,True
3709,deployment,True
3710,deployment,True
3711,deployment,True
3712,deployment,True
3713,deployment,True
3714,deployment,True
3715,protocol,True
3716,protocol,True
3717,protocol,True
3718,protocol,True
3719,deployment,True
3720,deployment,True
3721,deployment,True
3722,deployment,True
3723,deployment,True
3724,deployment,True
3725,deployment,True
3726,deployment,True
3727,protocol,True
3728,deployment,True
3729,deployment,True
3730,deployment,True
3731,deployment,True
3732,deployment,False
3733,deployment,True
3734,deployment,False
3735,deployment,False
3736,deployment,False
3737,deployment,False
3738,deployment,False
3739,deployment,False
3740,deployment,False
3741,deployment,True
3742,deployment,False
3743,deployment,False
3744,deployment,False
3745,deployment,False
3746,deployment,False
3747,deployment,False
3748,deployment,False
3749,deployment,False
3750,deployment,False
3751,deployment,False
3752,deployment,False
3753,deployment,False
3754,deployment,False
3755,deployment,False
3756,deployment,False
3757,deployment,False
3758,deployment,False
3759,deployment,False
3760,deployment,False
3761,deployment,False
3762,deployment,False
3763,deployment,False
3764,deployment,False
3765,principle,True
3766,principle,True
3767,principle,True
3768,principle,True
3769,principle,True
3770,deployment,True
3771,deployment,True
3772,deployment,True
3773,deployment,False
3774,deployment,False
3775,deployment,False
3776,deployment,False
3777,deployment,False
3778,deployment,False
3779,deployment,False
3780,deployment,False
3781,deployment,False
3782,deployment,False
3783,deployment,False
3784,deployment,False
3785,deployment,False
3786,deployment,False
3787,deployment,False
3788,deployment,False
3789,deployment,False
3790,deployment,False
3791,deployment,False
3792,deployment,True
3793,deployment,True
3794,deployment,True
3795,deployment,True
3796,deployment,True
3797,deployment,True
3798,deployment,True
3799,deployment,True
3800,deployment,True
3801,deployment,True
3802,deployment,True
3803,deployment,True
3804,deployment,True
3805,deployment,True
3806,deployment,True
3807,deployment,True
3808,deployment,True
3809,deployment,True
3810,deployment,True
3811,deployment,True
3812,deployment,True
3813,deployment,True
3814,deployment,True
3815,deployment,True
3816,deployment,True
3817,deployment,True
3818,deployment,True
3819,deployment,True
3820,deployment,True
3821,deployment,True
3822,protocol,True
3823,deployment,True
3824,deployment,True
3825,deployment,True
3826,deployment,True
3827,deployment,True
3828,deployment,True
3829,deployment,True
3830,deployment,True
3831,deployment,True
3832,deployment,True
3833,deployment,True
3834,deployment,True
3835,deployment,True
3836,deployment,True
3837,deployment,True
3838,deployment,True
3839,deployment,True
3840,deployment,True
3841,deployment,True
3842,deployment,True
3843,deployment,True
3844,deployment,True
3845,deployment,True
3846,deployment,True
3847,deployment,True
3848,deployment,True
3849,deployment,True
3850,deployment,True
3851,deployment,True
3852,deployment,True
3853,deployment,True
3854,deployment,True
3855,protocol,True
3856,deployment,True
3857,deployment,True
3858,deployment,True
3859,deployment,True
3860,deployment,True
3861,deployment,True
3862,deployment,True
3863,deployment,True
3864,deployment,False
3865,deployment,True
3866,deployment,True
3867,deployment,True
3868,deployment,True
3869,deployment,False
3870,deployment,True
3871,deployment,True
3872,deployment,False
3873,principle,True
3874,protocol,True
3875,protocol,True
3876,protocol,True
3877,protocol,True
3878,protocol,True
3879,protocol,True
3880,protocol,True
3881,deployment,True
3882,deployment,True
3883,deployment,True
3884,deployment,True
3885,deployment,True
3886,deployment,True
3887,deployment,True
3888,deployment,True
3889,deployment,True
3890,deployment,True
3891,deployment,False
3892,deployment,True
3893,deployment,True
3894,deployment,True
3895,deployment,True
3896,deployment,True
3897,deployment,True
3898,protocol,True
3899,deployment,True
3900,deployment,True
3901,deployment,True
3902,deployment,True
3903,protocol,True
3904,protocol,True
3905,protocol,True
3906,deployment,True
3907,deployment,True
3908,principle,True
3909,principle,True
3910,protocol,True
3911,deployment,True
3912,deployment,True
3913,protocol,True
3914,deployment,True
3915,deployment,True
3916,protocol,True
3917,protocol,True
3918,deployment,True
3919,deployment,True
3920,deployment,True
3921,protocol,True
3922,deployment,True
3923,deployment,True
3924,deployment,True
3925,deployment,True
3926,protocol,True
3927,deployment,True
3928,deployment,True
3929,deployment,True
3930,protocol,True
3931,protocol,True
3932,protocol,True
3933,deployment,True
3934,deployment,True
3935,deployment,True
3936,deployment,True
3937,deployment,True
3938,deployment,True
3939,protocol,True
3940,deployment,True
3941,protocol,True
3942,deployment,True
3943,protocol,True
3944,protocol,True
3945,deployment,True
3946,protocol,True
3947,deployment,True
3948,deployment,True
3949,protocol,True
3950,deployment,True
3951,protocol,True
3952,deployment,True
3953,deployment,True
3954,protocol,True
3955,deployment,True
3956,deployment,True
3957,protocol,True
3958,protocol,True
3959,protocol,True
3960,protocol,True
3961,deployment,True
3962,deployment,True
3963,deployment,True
3964,deployment,True
3965,deployment,True
3966,deployment,True
3967,deployment,True
3968,deployment,True
3969,deployment,True
3970,deployment,True
3971,deployment,True
3972,deployment,True
3973,deployment,True
3974,deployment,True
3975,protocol,True
3976,protocol,True
3977,protocol,True
3978,protocol,True
3979,protocol,True
3980,protocol,True
3981,protocol,True
3982,protocol,True
3983,protocol,True
3984,protocol,True
3985,protocol,True
3986,protocol,True
3987,protocol,True
3988,protocol,True
3989,protocol,True
3990,deployment,True
3991,protocol,True
3992,protocol,True
3993,deployment,True
3994,deployment,True
3995,protocol,True
3996,protocol,True
3997,deployment,True
3998,deployment,True
3999,protocol,True
4000,deployment,True
4001,deployment,True
4002,deployment,True
4003,protocol,True
4004,protocol,True
4005,deployment,True
4006,deployment,True
4007,deployment,True
4008,deployment,True
4009,deployment,True
4010,protocol,True
4011,deployment,True
4012,deployment,True
4013,protocol,True
4014,deployment,True
4015,deployment,True
4016,deployment,True
4017,protocol,True
4018,deployment,True
4019,deployment,True
4020,deployment,False
4021,protocol,True
4022,deployment,True
4023,deployment,True
4024,protocol,True
4025,deployment,True
4026,protocol,True
4027,deployment,True
4028,protocol,True
4029,deployment,True
4030,protocol,True
4031,deployment,True
4032,deployment,True
4033,deployment,True
4034,protocol,True
4035,deployment,True
4036,protocol,True
4037,deployment,True
4038,protocol,True
4039,deployment,True
4040,deployment,True
4041,deployment,True
4042,deployment,True
4043,deployment,True
4044,protocol,True
4045,deployment,True
4046,protocol,False
4047,deployment,True
4048,deployment,True
4049,protocol,True
4050,deployment,True
4051,protocol,True
4052,deployment,True
4053,protocol,True
4054,protocol,True
4055,deployment,True
4056,deployment,True
4057,protocol,True
4058,protocol,True
4059,deployment,True
4060,deployment,True
4061,protocol,True
4062,protocol,True
4063,deployment,True
4064,deployment,True
4065,protocol,True
4066,deployment,True
4067,deployment,True
4068,protocol,True
4069,deployment,True
4070,protocol,True
4071,deployment,True
4072,deployment,True
4073,protocol,True
4074,deployment,True
4075,deployment,True
4076,deployment,True
4077,protocol,True
4078,deployment,True
4079,protocol,True
4080,deployment,True
4081,deployment,True
4082,protocol,True
4083,protocol,True
4084,deployment,True
4085,deployment,True
4086,deployment,True
4087,deployment,True
4088,deployment,True
4089,protocol,True
4090,protocol,True
4091,protocol,True
4092,protocol,True
4093,deployment,True
4094,deployment,True
4095,protocol,True
4096,protocol,True
4097,protocol,True
4098,protocol,True
4099,deployment,True
4100,protocol,True
4101,deployment,True
4102,protocol,True
4103,protocol,True
4104,deployment,True
4105,deployment,True
4106,protocol,True
4107,deployment,True
4108,protocol,True
4109,protocol,True
4110,protocol,True
4111,protocol,True
4112,protocol,True
4113,deployment,True
4114,deployment,True
4115,protocol,False
4116,protocol,True
4117,protocol,True
4118,deployment,True
4119,deployment,True
4120,deployment,True
4121,deployment,True
4122,protocol,True
4123,deployment,True
4124,protocol,True
4125,protocol,True
4126,protocol,True
4127,protocol,True
4128,protocol,True
4129,protocol,True
4130,deployment,True
4131,protocol,True
4132,deployment,True
4133,protocol,True
4134,deployment,True
4135,protocol,True
4136,deployment,True
4137,deployment,True
4138,deployment,True
4139,deployment,True
4140,deployment,True
4141,deployment,True
4142,deployment,True
4143,deployment,True
4144,deployment,True
4145,deployment,True
4146,protocol,True
4147,deployment,True
4148,deployment,True
4149,deployment,True
4150,deployment,True
4151,deployment,True
4152,deployment,True
4153,deployment,True
4154,deployment,True
4155,deployment,True
4156,deployment,True
4157,deployment,True
4158,deployment,True
4159,deployment,True
4160,deployment,True
4161,deployment,True
4162,deployment,True
4163,deployment,True
4164,deployment,True
4165,deployment,True
4166,deployment,True
4167,deployment,True
4168,deployment,True
4169,deployment,True
4170,deployment,True
4171,deployment,True
4172,deployment,True
4173,deployment,True
4174,deployment,True
4175,deployment,True
4176,deployment,True
4177,deployment,True
4178,deployment,True
4179,deployment,True
4180,deployment,True
4181,deployment,True
4182,deployment,True
4183,deployment,True
4184,deployment,True
4185,deployment,True
4186,deployment,True
4187,deployment,True
4188,deployment,True
4189,deployment,True
4190,deployment,True
4191,deployment,True
4192,deployment,True
4193,deployment,True
4194,deployment,True
4195,deployment,True
4196,deployment,True
4197,deployment,True
4198,deployment,True
4199,deployment,True
4200,deployment,True
4201,deployment,True
4202,deployment,True
4203,deployment,True
4204,deployment,True
4205,deployment,True
4206,deployment,True
4207,deployment,True
4208,deployment,True
4209,deployment,True
4210,deployment,True
4211,deployment,True
4212,deployment,True
4213,deployment,True
4214,deployment,True
4215,deployment,True
4216,deployment,True
4217,deployment,True
4218,deployment,True
4219,deployment,True
4220,deployment,True
4221,deployment,True
4222,deployment,True
4223,deployment,True
4224,deployment,True
4225,deployment,True
4226,deployment,True
4227,deployment,True
4228,deployment,True
4229,deployment,True
4230,deployment,True
4231,deployment,True
4232,deployment,True
4233,deployment,True
4234,deployment,True
4235,deployment,True
4236,deployment,True
4237,deployment,True
4238,deployment,True
4239,deployment,True
4240,deployment,True
4241,deployment,True
4242,deployment,True
4243,deployment,True
4244,deployment,True
4245,deployment,True
4246,deployment,True
4247,deployment,True
4248,deployment,True
4249,deployment,True
4250,deployment,True
4251,deployment,True
4252,deployment,True
4253,deployment,True
4254,deployment,True
4255,deployment,True
4256,deployment,True
4257,deployment,True
4258,deployment,True
4259,deployment,True
4260,deployment,True
4261,deployment,True
4262,deployment,True
4263,deployment,True
4264,protocol,True
4265,protocol,True
4266,protocol,True
4267,protocol,True
4268,protocol,True
4269,protocol,False
4270,protocol,True
4271,protocol,True
4272,protocol,True
4273,deployment,False
4274,deployment,False
4275,deployment,False
4276,deployment,False
4277,protocol,True
4278,protocol,True
4279,protocol,True
4280,protocol,True
4281,protocol,True
4282,deployment,False
4283,protocol,True
4284,deployment,False
4285,deployment,False
4286,deployment,False
4287,protocol,True
4288,deployment,False
4289,protocol,True
4290,deployment,False
4291,protocol,True
4292,principle,True
4293,deployment,False
4294,protocol,True
4295,deployment,False
4296,protocol,True
4297,deployment,False
4298,deployment,False
4299,deployment,False
4300,deployment,False
4301,deployment,False
4302,deployment,False
4303,deployment,False
4304,deployment,False
4305,deployment,False
4306,protocol,True
4307,deployment,False
4308,deployment,False
4309,deployment,False
4310,deployment,False
4311,deployment,False
4312,deployment,False
4313,deployment,False
4314,deployment,False
4315,protocol,True
4316,deployment,False
4317,deployment,False
4318,deployment,False
4319,protocol,True
4320,deployment,False
4321,deployment,False
4322,protocol,True
4323,protocol,True
4324,deployment,False
4325,deployment,False
4326,deployment,False
4327,protocol,True
4328,deployment,False
4329,deployment,False
4330,deployment,False
4331,deployment,False
4332,deployment,False
4333,deployment,False
4334,deployment,False
4335,protocol,True
4336,protocol,True
4337,deployment,False
4338,deployment,False
4339,protocol,True
4340,protocol,True
4341,protocol,True
4342,protocol,True
4343,protocol,True
4344,deployment,False
4345,protocol,True
4346,deployment,False
4347,protocol,True
4348,deployment,False
4349,deployment,False
4350,protocol,True
4351,protocol,True
4352,deployment,False
4353,deployment,False
4354,protocol,True
4355,deployment,False
4356,deployment,False
4357,deployment,False
4358,deployment,False
4359,protocol,True
4360,protocol,True
4361,protocol,True
4362,deployment,False
4363,deployment,False
4364,protocol,True
4365,deployment,True
4366,protocol,True
4367,deployment,False
4368,deployment,True
4369,deployment,True
4370,protocol,True
4371,deployment,False
4372,deployment,True
4373,deployment,False
4374,protocol,True
4375,deployment,True
4376,deployment,False
4377,protocol,True
4378,deployment,True
4379,deployment,True
4380,deployment,False
4381,protocol,True
4382,protocol,True
4383,deployment,True
4384,protocol,True
4385,protocol,True
4386,deployment,True
4387,protocol,True
4388,deployment,True
4389,deployment,False
4390,deployment,False
4391,deployment,True
4392,deployment,True
4393,deployment,False
4394,deployment,True
4395,deployment,False
4396,deployment,False
4397,deployment,True
4398,deployment,False
4399,deployment,True
4400,deployment,True
4401,deployment,True
4402,protocol,True
4403,protocol,True
4404,deployment,True
4405,protocol,True
4406,deployment,False
4407,deployment,True
4408,deployment,True
4409,deployment,True
4410,deployment,True
4411,deployment,True
4412,deployment,False
4413,deployment,True
4414,deployment,False
4415,deployment,True
4416,deployment,True
4417,deployment,True
4418,protocol,True
4419,deployment,True
4420,deployment,True
4421,deployment,False
4422,deployment,True
4423,deployment,True
4424,deployment,False
4425,deployment,True
4426,deployment,False
4427,deployment,True
4428,deployment,True
4429,deployment,True
4430,deployment,False
4431,deployment,True
4432,deployment,True
4433,deployment,True
4434,deployment,True
4435,deployment,False
4436,deployment,True
4437,deployment,False
4438,deployment,False
4439,deployment,True
4440,deployment,True
4441,deployment,True
4442,deployment,True
4443,deployment,True
4444,deployment,True
4445,deployment,False
4446,deployment,False
4447,deployment,True
4448,deployment,True
4449,deployment,True
4450,deployment,True
4451,deployment,True
4452,deployment,False
4453,deployment,False
4454,deployment,True
4455,deployment,False
4456,deployment,True
4457,deployment,True
4458,deployment,True
4459,deployment,True
4460,deployment,True
4461,deployment,True
4462,deployment,True
4463,deployment,True
4464,deployment,False
4465,deployment,True
4466,deployment,True
4467,deployment,True
4468,deployment,False
4469,deployment,True
4470,deployment,True
4471,deployment,True
4472,deployment,True
4473,deployment,True
4474,protocol,True
4475,deployment,True
4476,deployment,True
4477,deployment,True
4478,deployment,True
4479,deployment,True
4480,deployment,True
4481,protocol,True
4482,deployment,True
4483,deployment,True
4484,protocol,True
4485,deployment,True
4486,deployment,True
4487,protocol,True
4488,protocol,True
4489,deployment,True
4490,deployment,True
4491,deployment,True
4492,protocol,True
4493,deployment,True
4494,deployment,True
4495,protocol,True
4496,protocol,True
4497,deployment,True
4498,protocol,True
4499,deployment,True
4500,deployment,True
4501,deployment,True
4502,protocol,True
4503,deployment,True
4504,protocol,True
4505,deployment,True
4506,deployment,True
4507,deployment,True
4508,deployment,True
4509,deployment,True
4510,deployment,True
4511,deployment,True
4512,deployment,True
4513,deployment,True
4514,deployment,True
4515,deployment,True
4516,deployment,True
4517,protocol,True
4518,deployment,True
4519,deployment,True
4520,deployment,True
4521,protocol,True
4522,deployment,True
4523,protocol,True
4524,protocol,True
4525,deployment,True
4526,deployment,True
4527,protocol,True
4528,protocol,True
4529,protocol,True
4530,protocol,True
4531,protocol,True
4532,protocol,True
4533,protocol,True
4534,protocol,True
4535,protocol,True
4536,protocol,True
4537,protocol,True
4538,protocol,True
4539,protocol,True
4540,protocol,True
4541,protocol,True
4542,protocol,True
4543,protocol,True
4544,protocol,True
4545,protocol,True
4546,protocol,True
4547,protocol,True
4548,protocol,True
4549,protocol,True
4550,protocol,True
4551,protocol,True
4552,protocol,True
4553,protocol,True
4554,protocol,True
4555,protocol,True
4556,protocol,True
4557,protocol,True
4558,protocol,True
4559,protocol,True
4560,protocol,True
4561,protocol,True
4562,protocol,True
4563,protocol,True
4564,deployment,True
4565,deployment,True
4566,deployment,True
4567,deployment,True
4568,deployment,True
4569,deployment,True
4570,deployment,True
4571,deployment,True
4572,deployment,True
4573,deployment,True
4574,deployment,True
4575,deployment,True
4576,deployment,True
4577,deployment,True
4578,deployment,True
4579,deployment,True
4580,deployment,True
4581,deployment,True
4582,deployment,True
4583,deployment,True
4584,deployment,True
4585,deployment,True
4586,deployment,True
4587,deployment,True
4588,deployment,True
4589,deployment,True
4590,deployment,True
4591,deployment,True
4592,deployment,True
4593,deployment,True
4594,deployment,True
4595,deployment,True
4596,deployment,True
4597,deployment,True
4598,deployment,True
4599,deployment,True
4600,deployment,True
4601,deployment,True
4602,deployment,True
4603,deployment,True
4604,deployment,True
4605,deployment,True
4606,deployment,True
4607,deployment,True
4608,deployment,True
4609,deployment,True
4610,deployment,True
4611,deployment,True
4612,deployment,True
4613,deployment,True
4614,deployment,True
4615,deployment,True
