ruleid,rtype,meaningful
8198,principle,True
8199,deployment,True
8200,deployment,True
8201,deployment,True
8202,deployment,False
8203,deployment,True
8204,deployment,True
8205,deployment,True
8206,protocol,True
8207,principle,True
8208,deployment,True
8209,deployment,True
8210,protocol,True
8211,deployment,True
8212,deployment,True
8213,deployment,True
8214,deployment,True
8215,deployment,True
8216,principle,True
8217,protocol,True
8218,deployment,True
8219,deployment,False
8220,deployment,True
8221,protocol,True
8222,protocol,True
8223,deployment,True
8224,deployment,True
8225,deployment,True
8226,deployment,True
8227,protocol,True
8228,deployment,True
8229,principle,True
8230,deployment,True
8231,deployment,False
8232,protocol,True
8233,deployment,False
8234,deployment,True
8235,protocol,True
8236,deployment,False
8237,protocol,True
8238,protocol,True
8239,deployment,False
8240,deployment,True
8241,deployment,False
8242,protocol,True
8243,protocol,False
8244,protocol,True
8245,protocol,True
8246,protocol,True
8247,deployment,False
8248,deployment,True
8249,deployment,True
8250,protocol,True
8251,protocol,True
8252,protocol,True
8253,principle,False
8254,protocol,True
8255,deployment,True
8256,deployment,True
8257,protocol,True
8258,protocol,True
8259,deployment,True
8260,principle,False
8261,protocol,True
8262,protocol,True
8263,deployment,True
8264,protocol,True
8265,deployment,False
8266,deployment,True
8267,deployment,True
8268,deployment,True
8269,deployment,True
8270,protocol,True
8271,deployment,True
8272,deployment,True
8273,deployment,False
8274,protocol,True
8275,deployment,True
8276,protocol,True
8277,deployment,True
8278,deployment,True
8279,deployment,True
8280,deployment,True
8281,deployment,True
8282,protocol,True
8283,deployment,True
8284,deployment,True
8285,protocol,True
8286,deployment,True
8287,deployment,True
8288,deployment,True
8289,deployment,True
8290,protocol,True
8291,deployment,True
8292,protocol,True
8293,deployment,True
8294,protocol,True
8295,deployment,True
8296,deployment,True
8297,protocol,True
8298,deployment,True
8299,protocol,True
8300,deployment,True
8301,deployment,True
8302,deployment,True
8303,deployment,True
8304,deployment,True
8305,deployment,True
8306,deployment,True
8307,deployment,True
8308,deployment,True
8309,deployment,True
8310,deployment,True
8311,deployment,True
8312,deployment,True
8313,deployment,True
8314,deployment,True
8315,deployment,True
8316,deployment,True
8317,deployment,True
8318,deployment,True
8319,deployment,True
8320,deployment,True
8321,deployment,True
8322,deployment,True
8323,deployment,True
8324,deployment,True
8325,deployment,True
8326,deployment,True
8327,deployment,True
8328,deployment,True
8329,deployment,True
8330,deployment,True
8331,deployment,True
8332,deployment,True
8333,deployment,True
8334,deployment,True
8335,deployment,True
8336,deployment,True
8337,deployment,True
8338,deployment,True
8339,deployment,True
8340,deployment,True
8341,deployment,True
8342,deployment,True
8343,deployment,True
8344,deployment,True
8345,deployment,True
8346,deployment,True
8347,deployment,True
8348,deployment,True
8349,deployment,True
8350,deployment,True
8351,deployment,True
8352,deployment,True
8353,deployment,True
8354,deployment,True
8355,deployment,True
8356,deployment,True
8357,deployment,True
8358,deployment,True
8359,deployment,True
8360,deployment,True
8361,deployment,True
8362,deployment,True
8363,deployment,True
8364,deployment,True
8365,deployment,True
8366,protocol,True
8367,protocol,True
8368,protocol,True
8369,protocol,True
8370,protocol,True
8371,protocol,True
8372,protocol,True
8373,protocol,True
8374,protocol,True
8375,protocol,False
8376,protocol,True
8377,protocol,True
8378,protocol,True
8379,protocol,True
8380,protocol,True
8381,protocol,True
8382,protocol,True
8383,protocol,True
8384,protocol,True
8385,protocol,True
8386,protocol,True
8387,principle,True
8388,protocol,True
8389,protocol,True
8390,protocol,True
8391,protocol,True
8392,protocol,False
8393,protocol,True
8394,protocol,True
8395,protocol,True
8396,deployment,True
8397,deployment,True
8398,deployment,True
8399,deployment,True
8400,deployment,True
8401,deployment,True
8402,deployment,True
8403,deployment,True
8404,deployment,True
8405,deployment,True
8406,protocol,True
8407,deployment,False
8408,deployment,True
8409,deployment,True
8410,deployment,True
8411,deployment,True
8412,deployment,True
8413,principle,True
8414,deployment,True
8415,deployment,True
8416,deployment,True
8417,principle,True
8418,deployment,True
8419,deployment,True
8420,principle,True
8421,protocol,True
8422,deployment,True
8423,deployment,True
8424,deployment,True
8425,deployment,True
8426,deployment,True
8427,deployment,True
8428,deployment,True
8429,deployment,True
8430,deployment,True
8431,principle,False
8432,deployment,True
8433,protocol,True
8434,deployment,True
8435,deployment,True
8436,deployment,True
8437,deployment,True
8438,deployment,True
8439,deployment,True
8440,deployment,True
8441,deployment,True
8442,deployment,True
8443,deployment,True
8444,deployment,True
8445,deployment,True
8446,deployment,True
8447,deployment,True
8448,deployment,True
8449,principle,False
8450,deployment,True
8451,deployment,True
8452,deployment,True
8453,deployment,True
8454,deployment,True
8455,deployment,True
8456,deployment,True
8457,principle,False
8458,deployment,True
8459,deployment,False
8460,protocol,True
8461,deployment,False
8462,deployment,True
8463,protocol,False
8464,deployment,False
8465,deployment,True
8466,deployment,True
8467,protocol,False
8468,deployment,True
8469,deployment,False
8470,protocol,True
8471,deployment,False
8472,protocol,True
8473,deployment,True
8474,deployment,True
8475,deployment,True
8476,protocol,True
8477,deployment,True
8478,protocol,True
8479,deployment,True
8480,deployment,True
8481,deployment,True
8482,protocol,True
8483,deployment,True
8484,deployment,True
8485,deployment,True
8486,deployment,True
8487,deployment,True
8488,protocol,True
8489,deployment,True
8490,deployment,False
8491,deployment,False
8492,protocol,True
8493,deployment,False
8494,protocol,True
8495,deployment,False
8496,protocol,True
8497,deployment,True
8498,deployment,False
8499,deployment,True
8500,protocol,True
8501,deployment,True
8502,protocol,True
8503,protocol,True
8504,protocol,True
8505,deployment,True
8506,protocol,True
8507,deployment,False
8508,deployment,True
8509,deployment,False
8510,deployment,False
8511,protocol,True
8512,protocol,True
8513,deployment,False
8514,deployment,True
8515,deployment,True
8516,deployment,True
8517,protocol,True
8518,deployment,False
8519,protocol,True
8520,protocol,True
8521,deployment,True
8522,protocol,True
8523,deployment,True
8524,principle,False
8525,deployment,False
8526,deployment,True
8527,deployment,True
8528,deployment,True
8529,protocol,True
8530,deployment,True
8531,principle,True
8532,protocol,True
8533,deployment,True
8534,principle,True
8535,protocol,False
8536,protocol,True
8537,deployment,True
8538,principle,True
8539,protocol,True
8540,deployment,True
8541,protocol,True
8542,deployment,True
8543,deployment,True
8544,deployment,True
8545,protocol,True
8546,protocol,True
8547,deployment,True
8548,deployment,True
8549,principle,True
8550,deployment,True
8551,protocol,True
8552,deployment,True
8553,deployment,True
8554,protocol,True
8555,deployment,True
8556,deployment,True
8557,deployment,True
8558,deployment,False
8559,protocol,True
8560,deployment,True
8561,deployment,False
8562,deployment,True
8563,deployment,True
8564,deployment,True
8565,protocol,True
8566,deployment,True
8567,deployment,True
8568,deployment,True
8569,deployment,True
8570,deployment,True
8571,protocol,True
8572,deployment,False
8573,deployment,True
8574,deployment,True
8575,deployment,False
8576,deployment,True
8577,deployment,True
8578,deployment,False
8579,protocol,True
8580,deployment,True
8581,deployment,True
8582,deployment,True
8583,deployment,True
8584,deployment,True
8585,protocol,True
8586,deployment,True
8587,deployment,False
8588,deployment,True
8589,deployment,True
8590,deployment,True
8591,deployment,True
8592,deployment,True
8593,deployment,True
8594,deployment,True
8595,deployment,True
8596,deployment,True
8597,deployment,True
8598,deployment,True
8599,deployment,True
8600,deployment,True
8601,deployment,True
8602,deployment,True
8603,deployment,True
8604,deployment,True
8605,deployment,True
8606,deployment,True
8607,deployment,True
8608,deployment,True
8609,deployment,True
8610,deployment,True
8611,deployment,True
8612,deployment,True
8613,deployment,True
8614,deployment,True
8615,deployment,True
8616,deployment,True
8617,deployment,True
8618,deployment,True
8619,deployment,True
8620,protocol,True
8621,deployment,False
8622,deployment,True
8623,deployment,False
8624,deployment,True
8625,deployment,True
8626,protocol,True
8627,deployment,True
8628,protocol,True
8629,protocol,True
8630,protocol,True
8631,deployment,True
8632,principle,True
8633,deployment,True
8634,deployment,True
8635,protocol,True
8636,protocol,True
8637,deployment,True
8638,deployment,True
8639,protocol,True
8640,deployment,True
8641,protocol,True
8642,protocol,True
8643,protocol,True
8644,protocol,True
8645,protocol,False
8646,protocol,True
8647,protocol,True
8648,protocol,False
8649,protocol,True
8650,deployment,True
8651,deployment,False
8652,deployment,False
8653,protocol,True
8654,deployment,True
8655,deployment,True
8656,deployment,True
8657,deployment,False
8658,deployment,False
8659,deployment,False
8660,deployment,True
8661,deployment,True
8662,protocol,True
8663,deployment,True
8664,deployment,True
8665,protocol,True
8666,deployment,True
8667,deployment,True
8668,protocol,True
8669,protocol,True
8670,deployment,True
8671,protocol,True
8672,deployment,True
8673,deployment,True
8674,deployment,True
8675,deployment,True
8676,deployment,True
8677,deployment,True
8678,deployment,True
8679,deployment,True
8680,deployment,True
8681,deployment,True
8682,protocol,True
8683,protocol,True
8684,deployment,True
8685,protocol,True
8686,deployment,True
8687,deployment,True
8688,protocol,True
8689,deployment,True
8690,deployment,True
8691,deployment,True
8692,deployment,True
8693,deployment,True
8694,deployment,True
8695,protocol,True
8696,deployment,True
8697,protocol,True
8698,deployment,True
8699,protocol,True
8700,protocol,True
8701,deployment,True
8702,protocol,True
8703,protocol,True
8704,protocol,True
8705,deployment,True
8706,deployment,True
8707,deployment,True
8708,deployment,True
8709,deployment,True
8710,protocol,True
8711,deployment,True
8712,protocol,True
8713,deployment,True
8714,deployment,True
8715,protocol,True
8716,deployment,False
8717,protocol,True
8718,protocol,True
8719,deployment,True
8720,deployment,False
8721,deployment,True
8722,protocol,True
8723,deployment,True
8724,deployment,True
8725,deployment,True
8726,principle,True
8727,deployment,False
8728,deployment,False
8729,deployment,True
8730,deployment,True
8731,deployment,True
8732,deployment,True
8733,protocol,True
8734,deployment,True
8735,deployment,True
8736,deployment,True
8737,deployment,True
8738,deployment,True
8739,deployment,True
8740,principle,True
8741,principle,True
8742,protocol,True
8743,deployment,True
8744,deployment,True
8745,deployment,True
8746,principle,True
8747,deployment,True
8748,deployment,False
8749,deployment,False
8750,deployment,False
8751,deployment,False
8752,deployment,True
8753,deployment,False
8754,deployment,True
8755,deployment,False
8756,deployment,False
8757,deployment,True
8758,deployment,False
8759,deployment,True
8760,deployment,False
8761,protocol,True
8762,deployment,True
8763,deployment,False
8764,protocol,True
8765,deployment,False
8766,deployment,False
8767,deployment,True
8768,protocol,False
8769,deployment,False
8770,deployment,True
8771,deployment,False
8772,deployment,False
8773,protocol,False
8774,deployment,False
8775,protocol,False
8776,deployment,True
8777,deployment,True
8778,deployment,True
8779,protocol,False
8780,deployment,False
8781,deployment,False
8782,protocol,True
8783,deployment,True
8784,protocol,True
8785,deployment,True
8786,deployment,True
8787,deployment,True
8788,deployment,True
8789,deployment,True
8790,deployment,True
8791,deployment,True
8792,protocol,True
8793,deployment,True
8794,deployment,True
8795,deployment,True
8796,deployment,True
8797,deployment,True
8798,deployment,True
8799,deployment,True
8800,deployment,True
8801,deployment,True
8802,protocol,True
8803,deployment,True
8804,deployment,True
8805,deployment,True
8806,deployment,True
8807,deployment,True
8808,deployment,True
8809,deployment,True
8810,deployment,True
8811,deployment,True
8812,deployment,True
8813,deployment,True
8814,protocol,True
8815,protocol,True
8816,deployment,True
8817,protocol,True
8818,deployment,True
8819,deployment,True
8820,deployment,True
8821,deployment,True
8822,deployment,True
8823,deployment,True
8824,deployment,True
8825,deployment,True
8826,deployment,True
8827,deployment,True
8828,deployment,True
8829,deployment,True
8830,deployment,True
8831,deployment,True
8832,deployment,True
8833,deployment,True
8834,deployment,True
8835,deployment,True
8836,deployment,True
8837,deployment,True
8838,deployment,True
8839,deployment,True
8840,deployment,True
8841,deployment,True
8842,deployment,True
8843,deployment,True
8844,deployment,True
8845,deployment,True
8846,deployment,True
8847,deployment,True
8848,deployment,True
8849,deployment,True
8850,deployment,True
8851,deployment,True
8852,deployment,True
8853,deployment,True
8854,deployment,True
8855,deployment,True
8856,deployment,True
8857,deployment,True
8858,deployment,True
8859,deployment,True
8860,deployment,True
8861,deployment,True
8862,protocol,True
8863,deployment,True
8864,protocol,True
8865,principle,False
8866,deployment,True
8867,deployment,True
8868,deployment,True
8869,deployment,True
8870,deployment,True
8871,deployment,True
8872,protocol,True
8873,deployment,True
8874,deployment,True
8875,deployment,True
8876,deployment,True
8877,deployment,True
8878,deployment,True
8879,protocol,True
8880,deployment,True
8881,deployment,True
8882,deployment,True
8883,deployment,True
8884,deployment,True
8885,deployment,True
8886,deployment,True
8887,deployment,True
8888,deployment,True
8889,deployment,True
8890,deployment,True
8891,deployment,True
8892,deployment,True
8893,deployment,True
8894,deployment,True
8895,deployment,True
8896,deployment,True
8897,deployment,True
8898,deployment,True
8899,deployment,True
8900,deployment,True
8901,deployment,True
8902,deployment,True
8903,deployment,True
8904,deployment,True
8905,deployment,True
8906,deployment,True
8907,deployment,True
8908,deployment,True
8909,deployment,True
8910,deployment,True
8911,deployment,True
8912,deployment,True
8913,deployment,True
8914,deployment,True
8915,deployment,True
8916,deployment,True
8917,deployment,True
8918,deployment,False
8919,deployment,True
8920,deployment,False
8921,protocol,True
8922,deployment,True
8923,deployment,True
8924,deployment,True
8925,deployment,True
8926,principle,False
8927,deployment,True
8928,deployment,True
8929,deployment,True
8930,deployment,True
8931,deployment,True
8932,deployment,True
8933,deployment,True
8934,deployment,True
8935,deployment,True
8936,deployment,True
8937,deployment,False
8938,deployment,True
8939,deployment,True
8940,deployment,True
8941,principle,True
8942,deployment,True
8943,deployment,True
8944,principle,False
8945,deployment,True
8946,deployment,True
8947,deployment,True
8948,deployment,True
8949,protocol,True
8950,deployment,True
8951,deployment,True
8952,protocol,False
8953,deployment,False
8954,deployment,False
8955,deployment,False
8956,deployment,False
8957,deployment,False
8958,deployment,False
8959,deployment,False
8960,deployment,False
8961,deployment,False
8962,deployment,False
8963,deployment,False
8964,principle,True
8965,deployment,False
8966,principle,False
8967,deployment,False
8968,deployment,False
8969,deployment,False
8970,deployment,False
8971,deployment,False
8972,deployment,False
8973,deployment,False
8974,deployment,False
8975,deployment,False
8976,protocol,False
8977,deployment,False
8978,deployment,False
8979,principle,True
8980,deployment,False
8981,principle,True
8982,protocol,True
8983,deployment,False
8984,deployment,False
8985,deployment,False
8986,deployment,False
8987,deployment,False
8988,deployment,False
8989,deployment,False
8990,deployment,False
8991,deployment,False
8992,protocol,True
8993,deployment,False
8994,deployment,False
8995,deployment,False
8996,principle,True
8997,principle,True
8998,deployment,False
8999,protocol,True
9000,deployment,False
9001,deployment,False
9002,deployment,False
9003,deployment,False
9004,deployment,False
9005,protocol,True
9006,protocol,True
9007,deployment,False
9008,protocol,True
9009,deployment,False
9010,deployment,False
9011,protocol,True
9012,protocol,True
9013,protocol,True
9014,deployment,False
9015,protocol,True
9016,deployment,False
9017,deployment,True
9018,deployment,False
9019,deployment,True
9020,deployment,True
9021,deployment,True
9022,protocol,True
9023,deployment,True
9024,protocol,True
9025,deployment,True
9026,deployment,False
9027,deployment,True
9028,deployment,False
9029,deployment,True
9030,deployment,False
9031,deployment,True
9032,deployment,True
9033,protocol,True
9034,deployment,False
9035,deployment,False
9036,protocol,True
9037,deployment,True
9038,protocol,True
9039,principle,True
9040,deployment,True
9041,deployment,True
9042,protocol,True
9043,deployment,True
9044,deployment,True
9045,deployment,False
9046,deployment,True
9047,deployment,False
9048,deployment,True
9049,deployment,True
9050,deployment,True
9051,principle,True
9052,deployment,True
9053,deployment,True
9054,protocol,True
9055,deployment,True
9056,deployment,True
9057,deployment,True
9058,deployment,True
9059,protocol,True
9060,deployment,True
9061,protocol,True
9062,deployment,True
9063,deployment,True
9064,deployment,True
9065,deployment,True
9066,deployment,True
9067,deployment,True
9068,deployment,True
9069,deployment,True
9070,deployment,True
9071,deployment,True
9072,deployment,True
9073,deployment,True
9074,deployment,True
9075,protocol,True
9076,deployment,True
9077,deployment,True
9078,deployment,True
9079,deployment,True
9080,deployment,False
9081,deployment,False
9082,protocol,True
9083,protocol,False
9084,protocol,True
9085,deployment,False
9086,deployment,False
9087,principle,True
9088,protocol,False
9089,deployment,False
9090,deployment,False
9091,principle,True
9092,deployment,False
9093,principle,True
9094,deployment,False
9095,deployment,True
9096,deployment,False
9097,protocol,True
9098,deployment,False
9099,protocol,True
9100,deployment,False
9101,deployment,False
9102,protocol,True
9103,deployment,True
9104,principle,True
9105,deployment,False
9106,deployment,False
9107,deployment,False
9108,deployment,False
9109,deployment,False
9110,protocol,True
9111,deployment,False
9112,deployment,False
9113,deployment,False
9114,deployment,False
9115,deployment,True
9116,deployment,True
9117,deployment,True
9118,deployment,True
9119,deployment,True
9120,deployment,True
9121,deployment,True
9122,deployment,True
9123,protocol,True
9124,deployment,True
9125,protocol,True
9126,deployment,True
9127,deployment,True
9128,deployment,True
9129,deployment,True
9130,protocol,True
9131,deployment,True
9132,protocol,True
9133,deployment,True
9134,principle,True
9135,deployment,True
9136,deployment,True
9137,protocol,True
9138,deployment,True
9139,deployment,True
9140,principle,True
9141,principle,True
9142,principle,True
9143,deployment,True
9144,deployment,True
9145,deployment,True
9146,deployment,True
9147,deployment,True
9148,deployment,True
9149,deployment,True
9150,deployment,True
9151,deployment,True
9152,deployment,False
9153,deployment,False
9154,deployment,False
9155,principle,True
9156,deployment,False
9157,deployment,False
9158,deployment,True
9159,deployment,True
9160,deployment,True
9161,deployment,False
9162,deployment,True
9163,deployment,True
9164,deployment,True
9165,deployment,True
9166,deployment,True
9167,deployment,True
9168,deployment,True
9169,deployment,True
9170,deployment,True
9171,principle,True
9172,deployment,True
9173,protocol,True
9174,deployment,True
9175,deployment,True
9176,deployment,True
9177,deployment,True
9178,deployment,True
9179,protocol,True
9180,protocol,True
9181,protocol,True
9182,protocol,True
9183,deployment,True
9184,deployment,True
9185,deployment,True
9186,deployment,True
9187,deployment,True
9188,deployment,True
9189,protocol,True
9190,deployment,True
9191,deployment,True
9192,deployment,True
9193,protocol,True
9194,deployment,True
9195,deployment,True
9196,deployment,True
9197,protocol,True
9198,protocol,True
9199,deployment,True
9200,deployment,True
9201,protocol,True
9202,deployment,True
9203,deployment,True
9204,protocol,True
9205,deployment,True
9206,deployment,True
9207,deployment,True
9208,protocol,True
9209,protocol,True
9210,deployment,True
9211,deployment,True
9212,protocol,True
9213,deployment,True
9214,deployment,True
9215,deployment,True
9216,deployment,True
9217,deployment,True
9218,protocol,True
9219,protocol,True
9220,principle,True
9221,deployment,True
9222,deployment,False
9223,protocol,True
9224,deployment,True
9225,protocol,True
9226,protocol,True
9227,deployment,True
9228,deployment,True
9229,deployment,False
9230,deployment,True
9231,deployment,True
9232,protocol,True
9233,deployment,True
9234,protocol,True
9235,deployment,True
9236,deployment,True
9237,deployment,True
9238,protocol,True
9239,protocol,True
9240,protocol,True
9241,deployment,True
9242,protocol,True
9243,deployment,True
9244,deployment,True
9245,deployment,True
9246,deployment,True
9247,deployment,True
9248,deployment,True
9249,deployment,True
9250,deployment,True
9251,deployment,True
9252,deployment,True
9253,principle,True
9254,deployment,True
9255,deployment,True
9256,deployment,True
9257,deployment,True
9258,deployment,True
9259,protocol,False
9260,deployment,True
9261,deployment,True
9262,deployment,True
9263,deployment,True
9264,protocol,True
9265,deployment,True
9266,deployment,True
9267,deployment,True
9268,deployment,True
9269,protocol,True
9270,deployment,True
9271,protocol,False
9272,deployment,True
9273,deployment,True
9274,deployment,True
9275,deployment,True
9276,deployment,True
9277,principle,True
9278,deployment,True
9279,deployment,True
9280,deployment,True
9281,deployment,True
9282,deployment,True
9283,deployment,True
9284,deployment,True
9285,deployment,False
9286,deployment,True
9287,deployment,True
9288,deployment,True
9289,deployment,True
9290,deployment,True
9291,deployment,False
9292,deployment,True
9293,deployment,True
9294,deployment,True
9295,deployment,True
9296,deployment,True
9297,deployment,True
9298,deployment,True
9299,deployment,True
9300,deployment,True
9301,deployment,True
9302,deployment,True
9303,deployment,True
9304,deployment,True
9305,deployment,True
9306,deployment,True
9307,deployment,True
9308,deployment,True
9309,deployment,True
9310,principle,True
9311,protocol,True
9312,protocol,True
9313,deployment,True
9314,deployment,True
9315,deployment,True
9316,deployment,True
9317,deployment,True
9318,deployment,True
9319,deployment,True
9320,deployment,True
9321,deployment,True
9322,deployment,False
9323,deployment,False
9324,deployment,True
9325,deployment,True
9326,deployment,True
9327,deployment,True
9328,deployment,True
9329,deployment,True
9330,deployment,True
9331,deployment,True
9332,deployment,True
9333,deployment,True
9334,deployment,True
9335,deployment,True
9336,deployment,True
9337,deployment,True
9338,deployment,True
9339,deployment,True
9340,deployment,True
9341,deployment,True
9342,deployment,True
9343,deployment,True
9344,deployment,True
9345,deployment,True
9346,deployment,True
9347,deployment,True
9348,deployment,True
9349,deployment,True
9350,deployment,True
9351,deployment,True
9352,deployment,True
9353,deployment,False
9354,deployment,True
9355,deployment,True
9356,deployment,True
9357,deployment,True
9358,deployment,True
9359,deployment,True
9360,deployment,True
9361,deployment,True
9362,deployment,True
9363,deployment,True
9364,deployment,False
9365,deployment,True
9366,deployment,True
9367,deployment,True
9368,deployment,True
9369,deployment,True
9370,deployment,True
9371,deployment,True
9372,deployment,True
9373,deployment,True
9374,deployment,True
9375,deployment,True
9376,deployment,True
9377,deployment,True
9378,deployment,True
9379,deployment,True
9380,deployment,True
9381,deployment,True
9382,deployment,True
9383,deployment,True
9384,deployment,True
9385,protocol,True
9386,deployment,False
9387,deployment,False
9388,protocol,False
9389,protocol,True
9390,deployment,False
9391,protocol,True
9392,deployment,False
9393,protocol,True
9394,deployment,True
9395,deployment,True
9396,protocol,True
9397,protocol,True
9398,deployment,True
9399,deployment,True
9400,deployment,False
9401,deployment,True
9402,deployment,True
9403,protocol,True
9404,deployment,True
9405,deployment,True
9406,deployment,True
9407,deployment,False
9408,deployment,True
9409,protocol,True
9410,deployment,True
9411,deployment,True
9412,deployment,True
9413,principle,True
9414,deployment,True
9415,protocol,True
9416,deployment,True
9417,protocol,True
9418,deployment,True
9419,deployment,False
9420,protocol,True
9421,deployment,False
9422,protocol,True
9423,deployment,False
9424,protocol,True
9425,deployment,False
9426,deployment,False
9427,deployment,False
9428,protocol,True
9429,deployment,False
9430,deployment,False
9431,protocol,True
9432,protocol,True
9433,deployment,False
9434,deployment,False
9435,deployment,False
9436,deployment,False
9437,deployment,False
9438,protocol,True
9439,protocol,True
9440,deployment,False
9441,deployment,False
9442,deployment,False
9443,deployment,False
9444,protocol,True
9445,deployment,False
9446,deployment,False
9447,deployment,False
9448,protocol,True
9449,deployment,False
9450,protocol,True
9451,protocol,True
9452,deployment,False
9453,deployment,True
9454,protocol,True
9455,protocol,True
9456,protocol,True
9457,deployment,True
9458,protocol,True
9459,deployment,True
9460,principle,True
9461,deployment,True
9462,principle,True
9463,protocol,True
9464,deployment,True
9465,protocol,True
9466,deployment,True
9467,deployment,True
9468,protocol,True
9469,protocol,True
9470,deployment,True
9471,principle,True
9472,deployment,True
9473,protocol,True
9474,deployment,True
9475,deployment,True
9476,protocol,True
9477,protocol,True
9478,protocol,True
9479,deployment,True
9480,deployment,True
9481,principle,False
9482,protocol,True
9483,protocol,True
9484,protocol,True
9485,deployment,True
9486,protocol,True
9487,protocol,True
9488,protocol,True
9489,deployment,True
9490,deployment,True
9491,deployment,True
9492,protocol,True
9493,deployment,True
9494,protocol,True
9495,protocol,True
9496,deployment,True
9497,deployment,True
9498,protocol,True
9499,protocol,True
9500,protocol,True
9501,principle,False
9502,protocol,True
9503,protocol,True
9504,deployment,True
9505,deployment,True
9506,deployment,True
9507,deployment,True
9508,deployment,True
9509,protocol,True
9510,deployment,True
9511,deployment,True
9512,protocol,True
9513,deployment,True
9514,deployment,True
9515,deployment,True
9516,deployment,True
9517,deployment,True
9518,deployment,True
9519,protocol,False
9520,deployment,False
9521,deployment,True
9522,deployment,True
9523,deployment,True
9524,protocol,True
9525,deployment,True
9526,protocol,True
9527,principle,False
9528,deployment,True
9529,deployment,True
9530,deployment,True
9531,deployment,True
9532,deployment,True
9533,deployment,True
9534,deployment,True
9535,principle,True
9536,deployment,True
9537,deployment,True
9538,protocol,True
9539,deployment,True
9540,protocol,True
9541,protocol,True
9542,protocol,True
9543,protocol,True
9544,protocol,True
9545,deployment,True
9546,deployment,True
9547,principle,True
9548,protocol,True
9549,protocol,True
9550,deployment,True
9551,principle,False
9552,deployment,False
9553,deployment,True
9554,protocol,True
9555,deployment,True
9556,protocol,False
9557,protocol,True
9558,protocol,True
9559,protocol,True
9560,deployment,True
9561,deployment,True
9562,protocol,True
9563,deployment,True
9564,principle,True
9565,deployment,True
9566,protocol,True
9567,protocol,True
9568,deployment,True
9569,principle,True
9570,deployment,True
9571,protocol,True
9572,deployment,True
9573,principle,True
9574,protocol,True
9575,principle,True
9576,deployment,True
9577,principle,True
9578,deployment,True
9579,principle,True
9580,protocol,True
9581,deployment,True
9582,principle,True
9583,deployment,True
9584,protocol,True
9585,deployment,True
9586,protocol,False
9587,protocol,True
9588,deployment,False
9589,deployment,False
9590,deployment,True
9591,deployment,False
9592,deployment,False
9593,deployment,True
9594,deployment,False
9595,principle,True
9596,protocol,True
9597,deployment,False
9598,protocol,True
9599,deployment,False
9600,deployment,False
9601,protocol,True
9602,deployment,False
9603,protocol,True
9604,deployment,True
9605,deployment,True
9606,deployment,True
9607,deployment,False
9608,protocol,True
9609,principle,True
9610,protocol,True
9611,deployment,False
9612,deployment,False
9613,protocol,True
9614,deployment,False
9615,principle,True
9616,protocol,True
9617,protocol,True
9618,protocol,True
9619,protocol,True
9620,deployment,True
9621,deployment,True
9622,protocol,True
9623,deployment,True
9624,deployment,False
9625,principle,True
9626,deployment,True
9627,deployment,True
9628,protocol,True
9629,principle,True
9630,protocol,True
9631,protocol,True
9632,protocol,True
9633,principle,True
9634,protocol,True
9635,deployment,True
9636,protocol,True
9637,deployment,True
9638,protocol,True
9639,protocol,True
9640,deployment,True
9641,protocol,True
9642,protocol,True
9643,deployment,True
9644,deployment,True
9645,deployment,True
9646,deployment,True
9647,deployment,True
9648,deployment,True
9649,deployment,True
9650,deployment,True
9651,deployment,True
9652,deployment,True
9653,deployment,True
9654,deployment,True
9655,deployment,True
9656,deployment,True
9657,deployment,True
9658,deployment,True
9659,deployment,True
9660,protocol,True
9661,deployment,True
9662,protocol,True
9663,deployment,True
9664,deployment,True
9665,deployment,True
9666,deployment,True
9667,deployment,True
9668,protocol,True
9669,principle,True
9670,principle,False
9671,deployment,True
9672,deployment,True
9673,deployment,True
9674,protocol,True
9675,deployment,True
9676,deployment,True
9677,deployment,True
9678,protocol,True
9679,protocol,True
9680,deployment,True
9681,deployment,True
9682,deployment,True
9683,deployment,True
9684,deployment,False
9685,deployment,False
9686,deployment,True
9687,deployment,True
9688,deployment,True
9689,deployment,True
9690,principle,True
9691,deployment,True
9692,deployment,True
9693,deployment,True
9694,deployment,True
9695,deployment,True
9696,protocol,True
9697,deployment,True
9698,principle,False
9699,deployment,True
9700,deployment,True
9701,protocol,True
9702,protocol,True
9703,protocol,True
9704,deployment,True
9705,deployment,True
9706,protocol,True
9707,principle,True
9708,protocol,True
9709,deployment,True
9710,deployment,True
9711,deployment,True
9712,deployment,True
9713,protocol,True
9714,deployment,True
9715,deployment,False
9716,deployment,True
9717,deployment,True
9718,deployment,True
9719,deployment,True
9720,deployment,True
9721,deployment,True
9722,deployment,True
9723,deployment,True
9724,deployment,True
9725,deployment,True
9726,principle,True
9727,deployment,True
9728,deployment,True
9729,deployment,True
9730,principle,True
9731,deployment,True
9732,deployment,True
9733,protocol,True
9734,deployment,True
9735,deployment,True
9736,protocol,True
9737,principle,True
9738,deployment,True
9739,protocol,True
9740,deployment,True
9741,deployment,True
9742,deployment,True
9743,principle,True
9744,protocol,True
9745,protocol,True
9746,deployment,False
9747,deployment,False
9748,deployment,True
9749,deployment,True
9750,deployment,True
9751,protocol,True
9752,deployment,False
9753,deployment,True
9754,protocol,True
9755,deployment,True
9756,deployment,False
9757,deployment,True
9758,deployment,True
9759,deployment,True
9760,protocol,True
